,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20180324SSOB0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20180325SSOB0,"[0, 0, 0, 0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.25, 0.4, 0.5, 0.0, 0.25, 0.0]","[0.25, 0.4, 0.5, 0.5, 0.5, 0.25]","[0.75, 0.8, 1.0, 0.0, 0.5, 0.25]","[0.25, 0.4, 0.25, 0.5, 0.25, 0.25]","[0.6, 0.6, 0.8, 1.0, 0.0, 0.6]","[0, 0, 0, 0, 0, 0]","[0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.5, 0.5, 0.5, 0.0, 0.0, 0.0]"
2,20180327SSHT0,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.125, 0.2222222222222222, 0.25, 0.0, 0.125, 0.0]","[0.25, 0.3333333333333333, 0.375, 0.5, 0.375, 0.125]","[0.5, 0.5555555555555556, 0.625, 1.0, 0.375, 0.25]","[0.125, 0.2222222222222222, 0.125, 0.3333333333333333, 0.125, 0.125]","[0.5555555555555556, 0.5555555555555556, 1.0, 1.0, 0.1111111111111111, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.2, 0.42857142857142855, 0.2, 0.0, 0.0, 0.0]"
3,20180328SSHT0,"[0, 0, 0, 0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.1111111111111111, 0.0]","[0.09090909090909091, 0.16666666666666666, 0.18181818181818182, 0.0, 0.09090909090909091, 0.0]","[0.18181818181818182, 0.25, 0.2727272727272727, 0.5, 0.2727272727272727, 0.09090909090909091]","[0.4, 0.5, 0.5, 1.0, 0.3, 0.2]","[0.1, 0.18181818181818182, 0.1, 0.3333333333333333, 0.1, 0.1]","[0.5, 0.5, 0.8333333333333334, 0.75, 0.08333333333333333, 0.5]","[0.2, 0.2, 0.2, 0.0, 0.0, 0.0]","[0.14285714285714285, 0.3333333333333333, 0.14285714285714285, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]"
4,20180329SSHT0,"[0, 0, 0, 0]","[0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[0.1875, 0.23529411764705882, 0.25, 0.16666666666666666, 0.0625, 0.0625]","[0.25, 0.29411764705882354, 0.3125, 0.5, 0.1875, 0.125]","[0.3333333333333333, 0.4117647058823529, 0.4, 0.5, 0.2, 0.13333333333333333]","[0.2, 0.25, 0.4, 0.25, 0.2, 0.13333333333333333]","[0.375, 0.375, 0.625, 0.75, 0.0625, 0.375]","[0.14285714285714285, 0.3333333333333333, 0.14285714285714285, 0.0, 0.2857142857142857, 0.0]","[0.36363636363636365, 0.46153846153846156, 0.36363636363636365, 0.25, 0.09090909090909091, 0.0]","[0.46153846153846156, 0.46153846153846156, 0.46153846153846156, 1.0, 0.0, 0.23076923076923078]"
5,20180330WOSS0,"[4.05, 0.8999999999999999, 2, 6.666666666666667]","[0.29411764705882354, 0.3333333333333333, 0.29411764705882354, 0.0, 0.11764705882352941, 0.0]","[0.15789473684210525, 0.2, 0.21052631578947367, 0.14285714285714285, 0.05263157894736842, 0.05263157894736842]","[0.2, 0.23809523809523808, 0.25, 0.4, 0.15, 0.1]","[0.29411764705882354, 0.42857142857142855, 0.35294117647058826, 0.5, 0.17647058823529413, 0.11764705882352941]","[0.17647058823529413, 0.2631578947368421, 0.35294117647058826, 0.2, 0.17647058823529413, 0.11764705882352941]","[0.3333333333333333, 0.3684210526315789, 0.5555555555555556, 0.75, 0.05555555555555555, 0.3333333333333333]","[0.1, 0.3076923076923077, 0.1, 0.0, 0.2, 0.0]","[0.2857142857142857, 0.375, 0.2857142857142857, 0.25, 0.07142857142857142, 0.0]","[0.4375, 0.4375, 0.4375, 1.0, 0.0, 0.1875]"
6,20180331WOSS0,"[6.75, 1.5, 1.0, 6.666666666666667]","[0.30434782608695654, 0.36, 0.391304347826087, 0.25, 0.17391304347826086, 0.043478260869565216]","[0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0, 0.0, 0.14285714285714285]","[0.18518518518518517, 0.21428571428571427, 0.2222222222222222, 0.3333333333333333, 0.14814814814814814, 0.1111111111111111]","[0.36363636363636365, 0.46153846153846156, 0.6818181818181818, 0.6666666666666666, 0.22727272727272727, 0.2727272727272727]","[0.25, 0.3181818181818182, 0.4, 0.2, 0.15, 0.1]","[0.4090909090909091, 0.5, 0.7727272727272727, 0.75, 0.09090909090909091, 0.3181818181818182]","[0.13333333333333333, 0.3157894736842105, 0.13333333333333333, 0.0, 0.13333333333333333, 0.0]","[0.36363636363636365, 0.36363636363636365, 0.36363636363636365, 0.6666666666666666, 0.045454545454545456, 0.13636363636363635]","[0.13636363636363635, 0.17391304347826086, 0.18181818181818182, 0.125, 0.045454545454545456, 0.045454545454545456]"
7,20180401WOSS0,"[0, 0, 0, 0]","[0.2962962962962963, 0.3448275862068966, 0.37037037037037035, 0.25, 0.18518518518518517, 0.037037037037037035]","[0.34615384615384615, 0.34615384615384615, 0.34615384615384615, 0.6666666666666666, 0.038461538461538464, 0.11538461538461539]","[0.1935483870967742, 0.21875, 0.22580645161290322, 0.3, 0.16129032258064516, 0.0967741935483871]","[0.34782608695652173, 0.4666666666666667, 0.6521739130434783, 0.6666666666666666, 0.21739130434782608, 0.30434782608695654]","[0.38461538461538464, 0.4666666666666667, 0.6923076923076923, 0.6666666666666666, 0.07692307692307693, 0.3076923076923077]","[0.18181818181818182, 0.18181818181818182, 0.2727272727272727, 0.0, 0.0, 0.09090909090909091]","[0.2631578947368421, 0.36363636363636365, 0.2631578947368421, 0.16666666666666666, 0.10526315789473684, 0.0]","[0.0, 0.2, 0.0, 0.0, 0.0, 0.0]","[0.12, 0.15384615384615385, 0.16, 0.125, 0.04, 0.04]"
8,20180403SSNC0,"[24.3, 3.3, 1.25, 3.3333333333333335]","[0.25, 0.29411764705882354, 0.3125, 0.14285714285714285, 0.15625, 0.03125]","[0.2916666666666667, 0.37037037037037035, 0.3333333333333333, 0.2, 0.08333333333333333, 0.041666666666666664]","[0.2222222222222222, 0.24324324324324326, 0.25, 0.2727272727272727, 0.16666666666666666, 0.08333333333333333]","[0.3333333333333333, 0.45714285714285713, 0.7037037037037037, 0.5, 0.25925925925925924, 0.3333333333333333]","[0.4, 0.4857142857142857, 0.6666666666666666, 0.5714285714285714, 0.13333333333333333, 0.26666666666666666]","[0.2916666666666667, 0.34615384615384615, 0.4166666666666667, 0.2, 0.125, 0.08333333333333333]","[0.3333333333333333, 0.375, 0.4666666666666667, 0.3333333333333333, 0.06666666666666667, 0.13333333333333333]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.0]","[0.18518518518518517, 0.20689655172413793, 0.25925925925925924, 0.125, 0.037037037037037035, 0.07407407407407407]"
9,20180404SSNC0,"[0.0, 0.8333333333333334, 2.0, 6.0]","[0.23684210526315788, 0.275, 0.34210526315789475, 0.1, 0.15789473684210525, 0.02631578947368421]","[0.35714285714285715, 0.4375, 0.42857142857142855, 0.2727272727272727, 0.10714285714285714, 0.07142857142857142]","[0.21951219512195122, 0.23809523809523808, 0.24390243902439024, 0.25, 0.14634146341463414, 0.07317073170731707]","[0.3, 0.45, 0.6333333333333333, 0.3333333333333333, 0.23333333333333334, 0.3]","[0.37142857142857144, 0.45, 0.6, 0.45454545454545453, 0.14285714285714285, 0.2571428571428571]","[0.25, 0.3225806451612903, 0.35714285714285715, 0.16666666666666666, 0.10714285714285714, 0.07142857142857142]","[0.42105263157894735, 0.47619047619047616, 0.5789473684210527, 0.5, 0.05263157894736842, 0.15789473684210525]","[0.3333333333333333, 0.3548387096774194, 0.3333333333333333, 0.4, 0.03333333333333333, 0.1]","[0.1935483870967742, 0.23529411764705882, 0.25806451612903225, 0.1, 0.03225806451612903, 0.06451612903225806]"
