,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20180324LGNC0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20180325LGNC0,"[0, 0, 0, 0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]"
2,20180327LGWO0,"[0, 0, 0, 0]","[0.14285714285714285, 0.25, 0.14285714285714285, 0.0, 0.0, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.2857142857142857, 0.16666666666666666, 0.0, 0.0, 0.0]","[0.14285714285714285, 0.25, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0]","[0.5, 0.5, 2.0, 0.0, 0.5, 0.5]","[0.25, 0.25, 1.0, 0.0, 0.25, 0.25]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]"
3,20180328LGWO0,"[0, 0, 0, 0]","[0.25, 0.3076923076923077, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333]","[0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.0]","[0.4, 0.5, 0.6, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.23076923076923078, 0.16666666666666666, 0.0, 0.08333333333333333, 0.0]","[0.16666666666666666, 0.25, 0.16666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2222222222222222, 0.36363636363636365, 0.2222222222222222, 0.0, 0.2222222222222222, 0.0]","[0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]"
4,20180329LGWO0,"[0, 0, 0, 0]","[0.29411764705882354, 0.3333333333333333, 0.47058823529411764, 0.4, 0.058823529411764705, 0.23529411764705882]","[0.23529411764705882, 0.2777777777777778, 0.47058823529411764, 0.3333333333333333, 0.11764705882352941, 0.17647058823529413]","[0.42857142857142855, 0.5294117647058824, 0.5714285714285714, 0.25, 0.07142857142857142, 0.14285714285714285]","[0.17647058823529413, 0.2222222222222222, 0.17647058823529413, 0.25, 0.11764705882352941, 0.058823529411764705]","[0.18181818181818182, 0.23076923076923078, 0.45454545454545453, 0.3333333333333333, 0.18181818181818182, 0.36363636363636365]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.0]","[0.23076923076923078, 0.375, 0.23076923076923078, 0.0, 0.15384615384615385, 0.0]","[0.2222222222222222, 0.3, 0.2222222222222222, 0.0, 0.2222222222222222, 0.0]","[0, 0, 0, 0, 0, 0]"
5,20180330HTLG0,"[3.0, 1.3333333333333333, 2.3333333333333335, 6.0]","[0.2727272727272727, 0.30434782608695654, 0.4090909090909091, 0.375, 0.045454545454545456, 0.18181818181818182]","[0.2857142857142857, 0.34782608695652173, 0.47619047619047616, 0.2857142857142857, 0.19047619047619047, 0.14285714285714285]","[0.42105263157894735, 0.5, 0.631578947368421, 0.2, 0.05263157894736842, 0.10526315789473684]","[0.19047619047619047, 0.21739130434782608, 0.19047619047619047, 0.3333333333333333, 0.09523809523809523, 0.19047619047619047]","[0.14285714285714285, 0.23529411764705882, 0.35714285714285715, 0.25, 0.14285714285714285, 0.2857142857142857]","[0.125, 0.125, 0.5, 0.0, 0.125, 0.125]","[0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.13333333333333333, 0.0]","[0.25, 0.3076923076923077, 0.25, 0.25, 0.16666666666666666, 0.08333333333333333]","[0, 0, 0, 0, 0, 0]"
6,20180331HTLG0,"[0, 0, 0, 0]","[0.2222222222222222, 0.25, 0.3333333333333333, 0.375, 0.037037037037037035, 0.14814814814814814]","[0.24, 0.32142857142857145, 0.4, 0.2857142857142857, 0.16, 0.12]","[0.4782608695652174, 0.5555555555555556, 0.6956521739130435, 0.2, 0.08695652173913043, 0.08695652173913043]","[0.2692307692307692, 0.2857142857142857, 0.3076923076923077, 0.375, 0.15384615384615385, 0.19230769230769232]","[0.2222222222222222, 0.2857142857142857, 0.4444444444444444, 0.16666666666666666, 0.1111111111111111, 0.2222222222222222]","[0.1, 0.1, 0.4, 0.0, 0.1, 0.1]","[0.2777777777777778, 0.4583333333333333, 0.2777777777777778, 0.0, 0.1111111111111111, 0.1111111111111111]","[0.26666666666666666, 0.3125, 0.26666666666666666, 0.2, 0.13333333333333333, 0.06666666666666667]","[0, 0, 0, 0, 0, 0]"
7,20180401HTLG0,"[2.25, 1.5, 2.5, 4.0]","[0.1935483870967742, 0.21875, 0.2903225806451613, 0.375, 0.03225806451612903, 0.12903225806451613]","[0.2413793103448276, 0.3125, 0.41379310344827586, 0.2857142857142857, 0.1724137931034483, 0.10344827586206896]","[0.4444444444444444, 0.5161290322580645, 0.6666666666666666, 0.16666666666666666, 0.1111111111111111, 0.07407407407407407]","[0.3448275862068966, 0.34375, 0.41379310344827586, 0.4444444444444444, 0.1724137931034483, 0.2413793103448276]","[0.18181818181818182, 0.24, 0.36363636363636365, 0.14285714285714285, 0.09090909090909091, 0.18181818181818182]","[0.14285714285714285, 0.14285714285714285, 0.35714285714285715, 0.0, 0.07142857142857142, 0.07142857142857142]","[0.2857142857142857, 0.4642857142857143, 0.42857142857142855, 0.2, 0.19047619047619047, 0.19047619047619047]","[0.3157894736842105, 0.35, 0.47368421052631576, 0.2, 0.15789473684210525, 0.15789473684210525]","[0, 0, 0, 0, 0, 0]"
8,20180403LGOB0,"[3.0, 1.5, 2.0, 6.0]","[0.22857142857142856, 0.25, 0.3142857142857143, 0.375, 0.05714285714285714, 0.11428571428571428]","[0.25, 0.3684210526315789, 0.4375, 0.2857142857142857, 0.1875, 0.09375]","[0.41935483870967744, 0.5, 0.6129032258064516, 0.125, 0.0967741935483871, 0.0967741935483871]","[0.3939393939393939, 0.40540540540540543, 0.45454545454545453, 0.5, 0.18181818181818182, 0.2727272727272727]","[0.19230769230769232, 0.2413793103448276, 0.34615384615384615, 0.1111111111111111, 0.11538461538461539, 0.15384615384615385]","[0.16666666666666666, 0.16666666666666666, 0.5, 0.2, 0.1111111111111111, 0.2222222222222222]","[0.24, 0.40625, 0.36, 0.2, 0.16, 0.16]","[0.2, 0.2, 0.2, 0.5, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]"
9,20180404LGOB0,"[5.0625, 1.6875, 0.6, 5.333333333333333]","[0.23809523809523808, 0.2558139534883721, 0.30952380952380953, 0.2727272727272727, 0.07142857142857142, 0.09523809523809523]","[0.2702702702702703, 0.38636363636363635, 0.5135135135135135, 0.25, 0.1891891891891892, 0.13513513513513514]","[0.4444444444444444, 0.5238095238095238, 0.6388888888888888, 0.1, 0.1111111111111111, 0.08333333333333333]","[0.39473684210526316, 0.4186046511627907, 0.5263157894736842, 0.46153846153846156, 0.18421052631578946, 0.2631578947368421]","[0.5, 0.6666666666666666, 0.5, 0.5, 0.25, 0.25]","[0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.2, 0.058823529411764705, 0.0]","[0.21428571428571427, 0.42105263157894735, 0.32142857142857145, 0.2, 0.14285714285714285, 0.14285714285714285]","[0.30434782608695654, 0.3333333333333333, 0.43478260869565216, 0.2, 0.13043478260869565, 0.13043478260869565]","[0, 0, 0, 0, 0, 0]"
