,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20180324LGNC0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20180325LGNC0,"[0, 0, 0, 0]","[0.0, 0.25, 0.0, 0.0, 0.3333333333333333, 0.0]","[1.0, 1.0, 1.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.75, 2.5, 0.0, 0.5, 1.0]","[0, 0, 0, 0, 0, 0]","[0.5, 0.5, 0.75, 0.0, 0.25, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,20180327HHNC0,"[0, 0, 0, 0]","[0.14285714285714285, 0.3333333333333333, 0.14285714285714285, 0.0, 0.42857142857142855, 0.0]","[0.5, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]","[0.14285714285714285, 0.3333333333333333, 0.14285714285714285, 0.0, 0.14285714285714285, 0.14285714285714285]","[0.6, 0.5555555555555556, 1.2, 0.0, 0.2, 0.6]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]","[0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0]"
3,20180328HHNC0,"[0, 0, 0, 0]","[0.18181818181818182, 0.35714285714285715, 0.18181818181818182, 0.0, 0.36363636363636365, 0.0]","[0.4444444444444444, 0.6428571428571429, 0.5555555555555556, 0.0, 0.4444444444444444, 0.0]","[0.2727272727272727, 0.38461538461538464, 0.5454545454545454, 0.2, 0.18181818181818182, 0.2727272727272727]","[0.5, 0.5384615384615384, 0.875, 0.0, 0.25, 0.375]","[1.0, 1.0, 1.0, 1.0, 0.0, 2.0]","[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0, 0.1111111111111111, 0.0]","[0.36363636363636365, 0.36363636363636365, 0.45454545454545453, 0.0, 0.18181818181818182, 0.0]","[0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.0, 0.2222222222222222, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666]"
4,20180329HHNC0,"[0, 0, 0, 0]","[0.21428571428571427, 0.3888888888888889, 0.21428571428571427, 0.0, 0.2857142857142857, 0.0]","[0.3333333333333333, 0.5294117647058824, 0.4166666666666667, 0.0, 0.3333333333333333, 0.0]","[0.2, 0.29411764705882354, 0.4, 0.16666666666666666, 0.2, 0.2]","[0.4, 0.5294117647058824, 0.7, 0.0, 0.3, 0.3]","[0.75, 0.8333333333333334, 1.0, 1.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 0.0]","[0.2857142857142857, 0.2857142857142857, 0.35714285714285715, 0.0, 0.14285714285714285, 0.0]","[0.14285714285714285, 0.4, 0.5714285714285714, 1.0, 0.14285714285714285, 0.42857142857142855]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.4]"
5,20180330NCLT0,"[1.2857142857142856, 1.0, 6.0, 7.0]","[1.0, 1.0, 1.25, 0.0, 0.0, 0.0]","[0.21428571428571427, 0.2, 0.21428571428571427, 0.0, 0.07142857142857142, 0.07142857142857142]","[0.2631578947368421, 0.3333333333333333, 0.42105263157894735, 0.14285714285714285, 0.15789473684210525, 0.15789473684210525]","[0.2857142857142857, 0.42857142857142855, 0.5, 0.0, 0.21428571428571427, 0.21428571428571427]","[0.5, 0.7, 0.6666666666666666, 0.6666666666666666, 0.0, 0.6666666666666666]","[0.3125, 0.3125, 0.4375, 0.0, 0.1875, 0.0]","[0.23529411764705882, 0.2777777777777778, 0.29411764705882354, 0.0, 0.17647058823529413, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,20180331NCLT0,"[0.0, 0.8823529411764706, 2.0, 5.666666666666667]","[0.6666666666666666, 0.6666666666666666, 0.7777777777777778, 1.0, 0.1111111111111111, 0.2222222222222222]","[0.3888888888888889, 0.5217391304347826, 0.4444444444444444, 0.0, 0.2777777777777778, 0.0]","[0.20833333333333334, 0.2692307692307692, 0.3333333333333333, 0.1111111111111111, 0.125, 0.125]","[0.29411764705882354, 0.44, 0.47058823529411764, 0.0, 0.23529411764705882, 0.17647058823529413]","[0.2631578947368421, 0.25, 0.47368421052631576, 0.2, 0.10526315789473684, 0.2631578947368421]","[0.25, 0.25, 0.625, 0.5, 0.125, 0.5]","[0.3, 0.3, 0.45, 0.2, 0.15, 0.05]","[0.23809523809523808, 0.2727272727272727, 0.2857142857142857, 0.0, 0.19047619047619047, 0.0]","[0.0, 0.16666666666666666, 0.0, 0.0, 0.2, 0.0]"
7,20180401NCLT0,"[7.363636363636363, 1.9090909090909092, 1.3333333333333333, 3.6666666666666665]","[0.2631578947368421, 0.391304347826087, 0.42105263157894735, 0.5, 0.3157894736842105, 0.10526315789473684]","[0.2857142857142857, 0.375, 0.2857142857142857, 0.3333333333333333, 0.2857142857142857, 0.42857142857142855]","[0.21428571428571427, 0.2903225806451613, 0.32142857142857145, 0.1111111111111111, 0.17857142857142858, 0.10714285714285714]","[0.3, 0.4666666666666667, 0.6, 0.0, 0.35, 0.2]","[0.2916666666666667, 0.28, 0.5, 0.42857142857142855, 0.16666666666666666, 0.3333333333333333]","[0.36363636363636365, 0.36363636363636365, 0.6363636363636364, 0.6, 0.09090909090909091, 0.5454545454545454]","[0.2608695652173913, 0.2916666666666667, 0.391304347826087, 0.2, 0.13043478260869565, 0.043478260869565216]","[0.2, 0.2, 0.2, 0.0, 0.2, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.1, 0.2]"
8,20180403SSNC0,"[3.0, 1.3333333333333333, 1.3333333333333333, 6.0]","[0.2857142857142857, 0.38461538461538464, 0.47619047619047616, 0.5, 0.2857142857142857, 0.14285714285714285]","[0.375, 0.4827586206896552, 0.4166666666666667, 0.0, 0.25, 0.0]","[0.25, 0.3142857142857143, 0.34375, 0.1, 0.1875, 0.09375]","[0.35714285714285715, 0.35714285714285715, 0.5714285714285714, 0.6, 0.07142857142857142, 0.5]","[0.2962962962962963, 0.3103448275862069, 0.48148148148148145, 0.42857142857142855, 0.14814814814814814, 0.2962962962962963]","[0.36363636363636365, 0.5882352941176471, 0.45454545454545453, 0.5, 0.0, 0.36363636363636365]","[0.20833333333333334, 0.24, 0.25, 0.0, 0.16666666666666666, 0.0]","[0.18181818181818182, 0.25, 0.18181818181818182, 0.2857142857142857, 0.18181818181818182, 0.2727272727272727]","[0.07692307692307693, 0.06666666666666667, 0.07692307692307693, 0.3333333333333333, 0.07692307692307693, 0.15384615384615385]"
9,20180404SSNC0,"[1.5, 0.8333333333333334, 2.0, 6.0]","[0.32, 0.4, 0.56, 0.5, 0.28, 0.12]","[0.2, 0.25, 0.4, 0.2857142857142857, 0.2, 0.26666666666666666]","[0.25, 0.3076923076923077, 0.3611111111111111, 0.08333333333333333, 0.16666666666666666, 0.1111111111111111]","[0.25, 0.4444444444444444, 0.5, 0.0, 0.2916666666666667, 0.16666666666666666]","[0.2903225806451613, 0.30303030303030304, 0.45161290322580644, 0.4, 0.12903225806451613, 0.2903225806451613]","[0.3076923076923077, 0.5263157894736842, 0.38461538461538464, 0.5, 0.0, 0.3076923076923077]","[0.21428571428571427, 0.2413793103448276, 0.32142857142857145, 0.14285714285714285, 0.10714285714285714, 0.03571428571428571]","[0.25, 0.25, 0.25, 0.0, 0.25, 0.0]","[0.06666666666666667, 0.058823529411764705, 0.06666666666666667, 0.3333333333333333, 0.06666666666666667, 0.13333333333333333]"
10,20180405SSNC0,"[2.076923076923077, 0.8461538461538461, 6.5, 6.5]","[0.3103448275862069, 0.38235294117647056, 0.6206896551724138, 0.5, 0.27586206896551724, 0.1724137931034483]","[0.2222222222222222, 0.3, 0.5555555555555556, 0.2857142857142857, 0.2222222222222222, 0.2777777777777778]","[0.25, 0.3023255813953488, 0.375, 0.07692307692307693, 0.175, 0.1]","[0.25925925925925924, 0.45, 0.48148148148148145, 0.2, 0.25925925925925924, 0.18518518518518517]","[0.2647058823529412, 0.2972972972972973, 0.4117647058823529, 0.4, 0.11764705882352941, 0.2647058823529412]","[0.35294117647058826, 0.5217391304347826, 0.47058823529411764, 0.5, 0.0, 0.23529411764705882]","[0.5, 0.5, 0.5, 1.0, 0.0, 0.0]","[0.2727272727272727, 0.2727272727272727, 0.2727272727272727, 0.0, 0.18181818181818182, 0.0]","[0.2857142857142857, 0.4444444444444444, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]"
11,20180407NCOB0,"[3.375, 1.3125, 1.4285714285714286, 5.333333333333333]","[0.30303030303030304, 0.3684210526315789, 0.5757575757575758, 0.5, 0.24242424242424243, 0.15151515151515152]","[0.4, 0.4857142857142857, 0.43333333333333335, 0.14285714285714285, 0.23333333333333334, 0.03333333333333333]","[0.25, 0.2978723404255319, 0.36363636363636365, 0.07142857142857142, 0.1590909090909091, 0.09090909090909091]","[0.22580645161290322, 0.4090909090909091, 0.41935483870967744, 0.2, 0.22580645161290322, 0.16129032258064516]","[0.45, 0.5925925925925926, 0.75, 0.5, 0.05, 0.25]","[0.35294117647058826, 0.35294117647058826, 0.5882352941176471, 0.42857142857142855, 0.058823529411764705, 0.4117647058823529]","[0.16129032258064516, 0.1875, 0.1935483870967742, 0.0, 0.12903225806451613, 0.0]","[0.18181818181818182, 0.25, 0.45454545454545453, 0.2222222222222222, 0.18181818181818182, 0.22727272727272727]","[0.2, 0.3333333333333333, 0.2, 0.0, 0.1, 0.0]"
12,20180408NCOB0,"[4.5, 1.875, 1.0, 4.0]","[0.2631578947368421, 0.32558139534883723, 0.5, 0.4, 0.21052631578947367, 0.13157894736842105]","[0.4, 0.4, 0.4666666666666667, 0.3333333333333333, 0.13333333333333333, 0.13333333333333333]","[0.22916666666666666, 0.27450980392156865, 0.3333333333333333, 0.06666666666666667, 0.14583333333333334, 0.08333333333333333]","[0.2647058823529412, 0.4375, 0.47058823529411764, 0.16666666666666666, 0.23529411764705882, 0.14705882352941177]","[0.4166666666666667, 0.5483870967741935, 0.7916666666666666, 0.6, 0.08333333333333333, 0.2916666666666667]","[0.23684210526315788, 0.2857142857142857, 0.3684210526315789, 0.4, 0.10526315789473684, 0.23684210526315788]","[0.37142857142857144, 0.45, 0.45714285714285713, 0.1111111111111111, 0.2, 0.02857142857142857]","[0.19230769230769232, 0.25, 0.4230769230769231, 0.18181818181818182, 0.15384615384615385, 0.19230769230769232]","[0.15, 0.13636363636363635, 0.2, 0.3333333333333333, 0.1, 0.1]"
13,20180410KTNC0,"[1.3846153846153846, 0.7692307692307693, 2.6666666666666665, 6.5]","[0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.3333333333333333, 0.11764705882352941, 0.11764705882352941]","[0.16666666666666666, 0.21875, 0.36666666666666664, 0.16666666666666666, 0.13333333333333333, 0.16666666666666666]","[0.2641509433962264, 0.30357142857142855, 0.37735849056603776, 0.17647058823529413, 0.16981132075471697, 0.1320754716981132]","[0.2702702702702703, 0.4528301886792453, 0.4864864864864865, 0.2222222222222222, 0.2972972972972973, 0.16216216216216217]","[0.3793103448275862, 0.5, 0.6896551724137931, 0.375, 0.06896551724137931, 0.2413793103448276]","[0.2619047619047619, 0.3191489361702128, 0.4523809523809524, 0.5, 0.11904761904761904, 0.3333333333333333]","[0.17647058823529413, 0.2, 0.23529411764705882, 0.0, 0.14705882352941177, 0.0]","[0.14285714285714285, 0.45454545454545453, 0.5714285714285714, 1.0, 0.14285714285714285, 0.42857142857142855]","[0.21739130434782608, 0.2, 0.2608695652173913, 0.3333333333333333, 0.13043478260869565, 0.08695652173913043]"
