,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20170331HHOB0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20170401HHOB0,"[0, 0, 0, 0]","[0.3333333333333333, 0.25, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]","[0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.0, 0.3333333333333333]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0]"
2,20170402HHOB0,"[0, 0, 0, 0]","[0.14285714285714285, 0.125, 0.14285714285714285, 0.0, 0.0, 0.14285714285714285]","[0.42857142857142855, 0.6, 0.42857142857142855, 0.5, 0.0, 0.0]","[0.375, 0.4, 0.375, 0.5, 0.0, 0.25]","[0.14285714285714285, 0.3, 0.14285714285714285, 0.0, 0.14285714285714285, 0.14285714285714285]","[0.125, 0.2222222222222222, 0.5, 0.0, 0.125, 0.25]","[0.0, 0.125, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.125, 0.0]","[0.42857142857142855, 0.42857142857142855, 0.5714285714285714, 1.0, 0.14285714285714285, 0.14285714285714285]","[0.16666666666666666, 0.375, 0.16666666666666666, 0.0, 0.3333333333333333, 0.0]"
3,20170404OBKT0,"[0, 0, 0, 0]","[0.23076923076923078, 0.21428571428571427, 0.23076923076923078, 0.25, 0.0, 0.15384615384615385]","[0.2727272727272727, 0.4666666666666667, 0.2727272727272727, 0.3333333333333333, 0.09090909090909091, 0.0]","[0.4166666666666667, 0.4666666666666667, 0.9166666666666666, 0.5, 0.16666666666666666, 0.4166666666666667]","[0.18181818181818182, 0.3333333333333333, 0.18181818181818182, 0.0, 0.09090909090909091, 0.09090909090909091]","[0.09090909090909091, 0.16666666666666666, 0.36363636363636365, 0.0, 0.09090909090909091, 0.18181818181818182]","[0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]","[0.375, 0.375, 0.5, 1.0, 0.125, 0.125]","[0.2, 0.42857142857142855, 0.2, 0.0, 0.3, 0.0]"
4,20170406OBKT0,"[0, 0, 0, 0]","[0.2777777777777778, 0.2631578947368421, 0.3333333333333333, 0.4, 0.0, 0.16666666666666666]","[0.26666666666666666, 0.45, 0.26666666666666666, 0.25, 0.06666666666666667, 0.0]","[0.375, 0.45, 0.75, 0.3333333333333333, 0.125, 0.3125]","[0.25, 0.35, 0.3125, 0.0, 0.0625, 0.0625]","[0.14285714285714285, 0.25, 0.35714285714285715, 0.25, 0.07142857142857142, 0.14285714285714285]","[0.0, 0.1875, 0.0, 0.0, 0.07692307692307693, 0.0]","[0.07142857142857142, 0.1875, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.5, 0.0]","[0.15384615384615385, 0.3333333333333333, 0.15384615384615385, 0.0, 0.23076923076923078, 0.07692307692307693]"
5,20170407WOOB0,"[0.0, 0.875, 2.3333333333333335, 8.0]","[0.05555555555555555, 0.15, 0.1111111111111111, 0.0, 0.1111111111111111, 0.0]","[0.2631578947368421, 0.4166666666666667, 0.2631578947368421, 0.2, 0.05263157894736842, 0.0]","[0.3181818181818182, 0.30434782608695654, 0.36363636363636365, 0.4, 0.0, 0.13636363636363635]","[0.3, 0.375, 0.5, 0.0, 0.1, 0.1]","[0.3333333333333333, 0.4090909090909091, 0.6666666666666666, 0.3333333333333333, 0.1111111111111111, 0.2777777777777778]","[0.0625, 0.25, 0.0625, 0.0, 0.0625, 0.0]","[0.25, 0.3076923076923077, 0.3333333333333333, 0.3333333333333333, 0.08333333333333333, 0.08333333333333333]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[0.11764705882352941, 0.2727272727272727, 0.11764705882352941, 0.0, 0.17647058823529413, 0.058823529411764705]"
6,20170408WOOB0,"[6.75, 1.875, 2.5, 5.333333333333333]","[0.2692307692307692, 0.25925925925925924, 0.3076923076923077, 0.2857142857142857, 0.0, 0.11538461538461539]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.3181818181818182, 0.38461538461538464, 0.5909090909090909, 0.25, 0.13636363636363635, 0.22727272727272727]","[0.25, 0.3448275862068966, 0.4166666666666667, 0.0, 0.08333333333333333, 0.08333333333333333]","[0.09090909090909091, 0.2, 0.13636363636363635, 0.0, 0.09090909090909091, 0.0]","[0.22727272727272727, 0.39285714285714285, 0.22727272727272727, 0.2, 0.045454545454545456, 0.0]","[0.26666666666666666, 0.35294117647058826, 0.3333333333333333, 0.3333333333333333, 0.13333333333333333, 0.06666666666666667]","[0, 0, 0, 0, 0, 0]","[0.15, 0.28, 0.2, 0.0, 0.15, 0.1]"
7,20170409WOOB0,"[4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]","[0.2903225806451613, 0.30303030303030304, 0.3548387096774194, 0.3, 0.06451612903225806, 0.12903225806451613]","[0.19230769230769232, 0.36363636363636365, 0.19230769230769232, 0.2, 0.038461538461538464, 0.0]","[0.2962962962962963, 0.3548387096774194, 0.5185185185185185, 0.3333333333333333, 0.14814814814814814, 0.25925925925925924]","[0.3103448275862069, 0.38235294117647056, 0.4827586206896552, 0.2857142857142857, 0.10344827586206896, 0.1724137931034483]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[0.0, 0.1111111111111111, 0.0, 0.0, 0.125, 0.0]","[0.2777777777777778, 0.35, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.05555555555555555]","[0, 0, 0, 0, 0, 0]","[0.28, 0.36666666666666664, 0.4, 0.5, 0.16, 0.16]"
8,20170411HTOB0,"[0.0, 0.6666666666666666, 3.0, 6.0]","[0.2647058823529412, 0.2777777777777778, 0.3235294117647059, 0.3, 0.058823529411764705, 0.11764705882352941]","[0.17857142857142858, 0.34285714285714286, 0.17857142857142858, 0.2, 0.03571428571428571, 0.0]","[0.26666666666666666, 0.3235294117647059, 0.4666666666666667, 0.2857142857142857, 0.13333333333333333, 0.23333333333333334]","[0.30303030303030304, 0.3684210526315789, 0.45454545454545453, 0.25, 0.09090909090909091, 0.15151515151515152]","[0.11764705882352941, 0.21052631578947367, 0.29411764705882354, 0.25, 0.058823529411764705, 0.11764705882352941]","[0.13636363636363635, 0.2692307692307692, 0.13636363636363635, 0.25, 0.045454545454545456, 0.045454545454545456]","[0.11538461538461539, 0.23333333333333334, 0.15384615384615385, 0.0, 0.07692307692307693, 0.0]","[0.22727272727272727, 0.2916666666666667, 0.2727272727272727, 0.3333333333333333, 0.13636363636363635, 0.045454545454545456]","[0.2692307692307692, 0.375, 0.38461538461538464, 0.5, 0.15384615384615385, 0.15384615384615385]"
9,20170412HTOB0,"[3.8571428571428568, 1.9285714285714284, 1.6, 4.666666666666667]","[0.34210526315789475, 0.36585365853658536, 0.42105263157894735, 0.4166666666666667, 0.07894736842105263, 0.18421052631578946]","[0.21212121212121213, 0.35, 0.21212121212121213, 0.14285714285714285, 0.06060606060606061, 0.0]","[0.2857142857142857, 0.3333333333333333, 0.4857142857142857, 0.2222222222222222, 0.17142857142857143, 0.2]","[0.3333333333333333, 0.40476190476190477, 0.4722222222222222, 0.3, 0.16666666666666666, 0.1388888888888889]","[0.23076923076923078, 0.3548387096774194, 0.2692307692307692, 0.5714285714285714, 0.15384615384615385, 0.15384615384615385]","[0.16129032258064516, 0.2571428571428571, 0.22580645161290322, 0.14285714285714285, 0.0967741935483871, 0.03225806451612903]","[0.1, 0.20833333333333334, 0.25, 0.16666666666666666, 0.1, 0.15]","[0.3076923076923077, 0.3793103448275862, 0.38461538461538464, 0.6666666666666666, 0.19230769230769232, 0.19230769230769232]","[0.25806451612903225, 0.35135135135135137, 0.3548387096774194, 0.375, 0.12903225806451613, 0.16129032258064516]"
