,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20160401KTSK0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20160402KTSK0,"[0, 0, 0, 0]","[0.75, 0.75, 1.25, 1.0, 0.25, 0.0]","[0.25, 0.25, 1.0, 0.3333333333333333, 0.25, 0.75]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.25, 0.5, 0.0, 0.0, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0.5, 0.5, 0.75, 1.0, 0.25, 0.25]"
2,20160403KTSK0,"[0, 0, 0, 0]","[0.5, 0.5555555555555556, 0.75, 1.0, 0.125, 0.0]","[0.1111111111111111, 0.1111111111111111, 0.4444444444444444, 0.25, 0.1111111111111111, 0.3333333333333333]","[0.14285714285714285, 0.3333333333333333, 0.14285714285714285, 0.0, 0.2857142857142857, 0.0]","[0.25, 0.3333333333333333, 0.75, 0.0, 0.125, 0.25]","[0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 0.5, 0.0, 0.1111111111111111]","[0.375, 0.5, 0.375, 0.0, 0.0, 0.0]","[0.25, 0.4, 0.25, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.42857142857142855, 0.5, 0.0, 0.16666666666666666, 0.16666666666666666]","[0.375, 0.375, 0.625, 0.3333333333333333, 0.125, 0.125]"
3,20160405SKLT0,"[0, 0, 0, 0]","[0.3333333333333333, 0.42857142857142855, 0.5, 0.5, 0.08333333333333333, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2222222222222222, 0.38461538461538464, 0.2222222222222222, 0.0, 0.2222222222222222, 0.1111111111111111]","[0.36363636363636365, 0.46153846153846156, 0.7272727272727273, 0.3333333333333333, 0.09090909090909091, 0.2727272727272727]","[0.16666666666666666, 0.23076923076923078, 0.25, 0.3333333333333333, 0.0, 0.16666666666666666]","[0.3333333333333333, 0.42857142857142855, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.16666666666666666, 0.14285714285714285, 0.21428571428571427]","[0.4166666666666667, 0.4166666666666667, 0.5833333333333334, 0.25, 0.25, 0.16666666666666666]","[0.18181818181818182, 0.35714285714285715, 0.18181818181818182, 0.0, 0.09090909090909091, 0.0]"
4,20160406SKLT0,"[0, 0, 0, 0]","[0.3125, 0.3888888888888889, 0.4375, 0.6666666666666666, 0.0625, 0.0]","[0.25, 0.3333333333333333, 0.375, 0.0, 0.125, 0.125]","[0.15384615384615385, 0.29411764705882354, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07692307692307693]","[0.2857142857142857, 0.4117647058823529, 0.5714285714285714, 0.3333333333333333, 0.07142857142857142, 0.21428571428571427]","[0.1875, 0.23529411764705882, 0.3125, 0.25, 0.0, 0.125]","[0.26666666666666666, 0.3888888888888889, 0.26666666666666666, 0.0, 0.0, 0.0]","[0.1111111111111111, 0.1111111111111111, 0.3333333333333333, 0.125, 0.1111111111111111, 0.16666666666666666]","[0.4, 0.4375, 0.5333333333333333, 0.2, 0.26666666666666666, 0.13333333333333333]","[0.15384615384615385, 0.35294117647058826, 0.15384615384615385, 0.0, 0.07692307692307693, 0.0]"
5,20160407SKLT0,"[13.5, 2.357142857142857, 2.0, 4.666666666666667]","[0.29411764705882354, 0.4, 0.4117647058823529, 0.6666666666666666, 0.058823529411764705, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]","[0.13333333333333333, 0.3, 0.13333333333333333, 0.0, 0.13333333333333333, 0.13333333333333333]","[0.25, 0.3684210526315789, 0.5, 0.25, 0.0625, 0.1875]","[0.16666666666666666, 0.21052631578947367, 0.2777777777777778, 0.2, 0.0, 0.1111111111111111]","[0.25, 0.4, 0.25, 0.0, 0.0, 0.0]","[0.10526315789473684, 0.15, 0.3157894736842105, 0.125, 0.10526315789473684, 0.15789473684210525]","[0.35294117647058826, 0.3888888888888889, 0.47058823529411764, 0.2, 0.23529411764705882, 0.11764705882352941]","[0.14285714285714285, 0.3684210526315789, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0]"
6,20160408LGSK0,"[3.0, 1.5, 1.0, 6.0]","[0.25, 0.3333333333333333, 0.35, 0.6666666666666666, 0.05, 0.05]","[0.375, 0.375, 0.5, 0.0, 0.125, 0.0]","[0.1111111111111111, 0.32, 0.1111111111111111, 0.0, 0.16666666666666666, 0.1111111111111111]","[0.25, 0.3333333333333333, 0.6, 0.25, 0.1, 0.3]","[0.22727272727272727, 0.2916666666666667, 0.45454545454545453, 0.2, 0.045454545454545456, 0.13636363636363635]","[0.3333333333333333, 0.44, 0.38095238095238093, 0.0, 0.047619047619047616, 0.0]","[0.13043478260869565, 0.16666666666666666, 0.30434782608695654, 0.09090909090909091, 0.13043478260869565, 0.13043478260869565]","[0.35, 0.4090909090909091, 0.45, 0.3333333333333333, 0.25, 0.1]","[0.2222222222222222, 0.391304347826087, 0.3888888888888889, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666]"
7,20160409LGSK0,"[3.0, 1.0, 1.6, 6.0]","[0.2727272727272727, 0.2727272727272727, 0.36363636363636365, 0.0, 0.09090909090909091, 0.0]","[0.391304347826087, 0.4230769230769231, 0.4782608695652174, 0.3333333333333333, 0.21739130434782608, 0.13043478260869565]","[0.14285714285714285, 0.36666666666666664, 0.14285714285714285, 0.0, 0.23809523809523808, 0.09523809523809523]","[0.2, 0.27586206896551724, 0.48, 0.16666666666666666, 0.08, 0.24]","[0.2222222222222222, 0.27586206896551724, 0.4074074074074074, 0.16666666666666666, 0.037037037037037035, 0.1111111111111111]","[0.36, 0.4482758620689655, 0.4, 0.0, 0.08, 0.0]","[0.14814814814814814, 0.17857142857142858, 0.2962962962962963, 0.09090909090909091, 0.1111111111111111, 0.1111111111111111]","[1.0, 1.0, 2.0, 0.0, 0.0, 0.0]","[0.18181818181818182, 0.3333333333333333, 0.3181818181818182, 0.4, 0.13636363636363635, 0.13636363636363635]"
8,20160410LGSK0,"[2.571428571428571, 0.7142857142857143, 7.0, 7.0]","[0.21428571428571427, 0.26666666666666666, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[0.25, 0.3076923076923077, 0.3333333333333333, 0.5, 0.08333333333333333, 0.08333333333333333]","[0.24, 0.4117647058823529, 0.36, 0.16666666666666666, 0.24, 0.16]","[0.20689655172413793, 0.2727272727272727, 0.5517241379310345, 0.14285714285714285, 0.10344827586206896, 0.2413793103448276]","[0.2, 0.2727272727272727, 0.36666666666666664, 0.16666666666666666, 0.03333333333333333, 0.1]","[0.3333333333333333, 0.4375, 0.37037037037037035, 0.0, 0.07407407407407407, 0.0]","[0.13333333333333333, 0.16129032258064516, 0.26666666666666666, 0.09090909090909091, 0.1, 0.1]","[0.38461538461538464, 0.43333333333333335, 0.5769230769230769, 0.3333333333333333, 0.23076923076923078, 0.15384615384615385]","[0.16, 0.3, 0.28, 0.4, 0.12, 0.12]"
9,20160412HTSK0,"[15.428571428571427, 3.0, 0.0, 2.3333333333333335]","[0.25, 0.3448275862068966, 0.3333333333333333, 0.5, 0.041666666666666664, 0.041666666666666664]","[0.3157894736842105, 0.35, 0.3684210526315789, 0.5, 0.15789473684210525, 0.10526315789473684]","[0.25, 0.42105263157894735, 0.4642857142857143, 0.16666666666666666, 0.25, 0.21428571428571427]","[0.18181818181818182, 0.24324324324324326, 0.48484848484848486, 0.14285714285714285, 0.09090909090909091, 0.21212121212121213]","[0.24242424242424243, 0.32432432432432434, 0.42424242424242425, 0.16666666666666666, 0.06060606060606061, 0.09090909090909091]","[0.3448275862068966, 0.4864864864864865, 0.3793103448275862, 0.0, 0.10344827586206896, 0.0]","[0.14705882352941177, 0.17142857142857143, 0.35294117647058826, 0.14285714285714285, 0.11764705882352941, 0.17647058823529413]","[0.3333333333333333, 0.38235294117647056, 0.5, 0.3333333333333333, 0.23333333333333334, 0.13333333333333333]","[0.1724137931034483, 0.29411764705882354, 0.27586206896551724, 0.4, 0.13793103448275862, 0.10344827586206896]"
