,game_key,pitcher,1,2,3,4,5,6,7,8,9
11,20160415LTNC0,"[1.125, 1.125, 3.5, 8.0]","[0.25925925925925924, 0.3103448275862069, 0.25925925925925924, 0.3333333333333333, 0.07407407407407407, 0.0]","[0.15789473684210525, 0.2558139534883721, 0.2631578947368421, 0.16666666666666666, 0.13157894736842105, 0.10526315789473684]","[0.3333333333333333, 0.3695652173913043, 0.5, 0.1111111111111111, 0.14285714285714285, 0.07142857142857142]","[0.23684210526315788, 0.3409090909090909, 0.42105263157894735, 0.2857142857142857, 0.18421052631578946, 0.23684210526315788]","[0.3888888888888889, 0.4883720930232558, 0.6944444444444444, 0.5555555555555556, 0.1388888888888889, 0.3333333333333333]","[0.2727272727272727, 0.35714285714285715, 0.5454545454545454, 1.0, 0.18181818181818182, 0.2727272727272727]","[0.2777777777777778, 0.3333333333333333, 0.4722222222222222, 0.25, 0.1111111111111111, 0.19444444444444445]","[0.0, 0.125, 0.0, 0.0, 0.0, 0.0]","[0.17857142857142858, 0.20689655172413793, 0.21428571428571427, 0.14285714285714285, 0.07142857142857142, 0.07142857142857142]"
12,20160417LTNC0,"[9.391304347826086, 1.9565217391304348, 2.6666666666666665, 3.8333333333333335]","[0.3, 0.36363636363636365, 0.3, 0.3333333333333333, 0.06666666666666667, 0.0]","[0.14634146341463414, 0.2553191489361702, 0.24390243902439024, 0.14285714285714285, 0.14634146341463414, 0.0975609756097561]","[0.35555555555555557, 0.4, 0.5333333333333333, 0.1111111111111111, 0.15555555555555556, 0.06666666666666667]","[0.23809523809523808, 0.3333333333333333, 0.40476190476190477, 0.23529411764705882, 0.16666666666666666, 0.21428571428571427]","[0.38461538461538464, 0.5, 0.6666666666666666, 0.5555555555555556, 0.15384615384615385, 0.3076923076923077]","[0.2608695652173913, 0.3793103448275862, 0.43478260869565216, 0.2, 0.13043478260869565, 0.21739130434782608]","[0.3, 0.3488372093023256, 0.5, 0.3, 0.1, 0.2]","[0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.1111111111111111, 0.0, 0.0, 0.125, 0.0]"
13,20160419NCLG0,"[3.31578947368421, 1.2105263157894737, 3.75, 6.333333333333333]","[0.3142857142857143, 0.3684210526315789, 0.3142857142857143, 0.3333333333333333, 0.08571428571428572, 0.0]","[0.17777777777777778, 0.28846153846153844, 0.26666666666666666, 0.14285714285714285, 0.15555555555555556, 0.08888888888888889]","[0.34, 0.38181818181818183, 0.5, 0.18181818181818182, 0.16, 0.08]","[0.2391304347826087, 0.33962264150943394, 0.391304347826087, 0.2222222222222222, 0.15217391304347827, 0.1956521739130435]","[0.37209302325581395, 0.49056603773584906, 0.6511627906976745, 0.5, 0.16279069767441862, 0.27906976744186046]","[0.3076923076923077, 0.42424242424242425, 0.46153846153846156, 0.3333333333333333, 0.11538461538461539, 0.2692307692307692]","[0.29545454545454547, 0.3404255319148936, 0.4772727272727273, 0.3333333333333333, 0.09090909090909091, 0.20454545454545456]","[0.13333333333333333, 0.1875, 0.3333333333333333, 0.25, 0.06666666666666667, 0.06666666666666667]","[0.15151515151515152, 0.17647058823529413, 0.18181818181818182, 0.1111111111111111, 0.06060606060606061, 0.06060606060606061]"
14,20160420NCLG0,"[4.0, 1.4444444444444444, 1.375, 6.0]","[0.3333333333333333, 0.3953488372093023, 0.3333333333333333, 0.2857142857142857, 0.07692307692307693, 0.0]","[0.18, 0.2807017543859649, 0.26, 0.125, 0.14, 0.08]","[0.32727272727272727, 0.36666666666666664, 0.4727272727272727, 0.16666666666666666, 0.16363636363636364, 0.07272727272727272]","[0.27450980392156865, 0.3620689655172414, 0.43137254901960786, 0.2222222222222222, 0.1568627450980392, 0.17647058823529413]","[0.3695652173913043, 0.4827586206896552, 0.6304347826086957, 0.5, 0.1956521739130435, 0.2826086956521739]","[0.3448275862068966, 0.4594594594594595, 0.5172413793103449, 0.42857142857142855, 0.13793103448275862, 0.3103448275862069]","[0.2916666666666667, 0.34615384615384615, 0.4791666666666667, 0.35714285714285715, 0.10416666666666667, 0.20833333333333334]","[0.15789473684210525, 0.2, 0.47368421052631576, 0.3333333333333333, 0.10526315789473684, 0.21052631578947367]","[0.1388888888888889, 0.18421052631578946, 0.16666666666666666, 0.1, 0.05555555555555555, 0.05555555555555555]"
15,20160421NCLG0,"[0.675, 1.05, 4.666666666666667, 6.666666666666667]","[0.3488372093023256, 0.40425531914893614, 0.3488372093023256, 0.2857142857142857, 0.09302325581395349, 0.0]","[0.18518518518518517, 0.2786885245901639, 0.2777777777777778, 0.2222222222222222, 0.14814814814814814, 0.09259259259259259]","[0.3157894736842105, 0.359375, 0.45614035087719296, 0.16666666666666666, 0.15789473684210525, 0.08771929824561403]","[0.2727272727272727, 0.3548387096774194, 0.41818181818181815, 0.21052631578947367, 0.14545454545454545, 0.16363636363636364]","[0.36, 0.46774193548387094, 0.62, 0.5454545454545454, 0.18, 0.28]","[0.36363636363636365, 0.4634146341463415, 0.5454545454545454, 0.375, 0.12121212121212122, 0.2727272727272727]","[0.28846153846153844, 0.3392857142857143, 0.46153846153846156, 0.3125, 0.09615384615384616, 0.19230769230769232]","[0.18181818181818182, 0.25, 0.45454545454545453, 0.2857142857142857, 0.09090909090909091, 0.18181818181818182]","[0.175, 0.21428571428571427, 0.2, 0.09090909090909091, 0.075, 0.05]"
16,20160422NCSK0,"[11.117647058823529, 2.4705882352941173, 0.42857142857142855, 2.8333333333333335]","[0.32608695652173914, 0.38, 0.32608695652173914, 0.25, 0.08695652173913043, 0.0]","[0.25, 0.25, 0.5, 0.0, 0.25, 0.0]","[0.3225806451612903, 0.36231884057971014, 0.46774193548387094, 0.2857142857142857, 0.1774193548387097, 0.11290322580645161]","[0.29310344827586204, 0.39705882352941174, 0.4482758620689655, 0.21052631578947367, 0.1724137931034483, 0.15517241379310345]","[0.35185185185185186, 0.4626865671641791, 0.5925925925925926, 0.5384615384615384, 0.16666666666666666, 0.2777777777777778]","[0.4, 0.5319148936170213, 0.5714285714285714, 0.5, 0.14285714285714285, 0.2857142857142857]","[0.30357142857142855, 0.35, 0.48214285714285715, 0.2777777777777778, 0.10714285714285714, 0.17857142857142858]","[0.2222222222222222, 0.27586206896551724, 0.48148148148148145, 0.36363636363636365, 0.07407407407407407, 0.25925925925925924]","[0.17777777777777778, 0.2127659574468085, 0.2, 0.07142857142857142, 0.08888888888888889, 0.044444444444444446]"
17,20160423NCSK0,"[6.394736842105263, 1.8157894736842106, 2.0, 4.222222222222222]","[0.16666666666666666, 0.5, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0]","[0.16666666666666666, 0.23809523809523808, 0.16666666666666666, 0.0, 0.16666666666666666, 0.05555555555555555]","[0.3181818181818182, 0.37333333333333335, 0.4696969696969697, 0.26666666666666666, 0.16666666666666666, 0.12121212121212122]","[0.30158730158730157, 0.40540540540540543, 0.49206349206349204, 0.23809523809523808, 0.1746031746031746, 0.1746031746031746]","[0.3333333333333333, 0.4583333333333333, 0.5614035087719298, 0.4666666666666667, 0.15789473684210525, 0.2807017543859649]","[0.35, 0.49056603773584906, 0.5, 0.38461538461538464, 0.125, 0.25]","[0.31666666666666665, 0.359375, 0.5, 0.2777777777777778, 0.11666666666666667, 0.16666666666666666]","[0.22580645161290322, 0.2727272727272727, 0.45161290322580644, 0.3333333333333333, 0.0967741935483871, 0.22580645161290322]","[0.0, 0.09090909090909091, 0.0, 0.0, 0.1, 0.0]"
18,20160424NCSK0,"[2.8051948051948052, 1.0129870129870129, 3.6666666666666665, 6.416666666666667]","[0.4, 0.5714285714285714, 0.5, 0.0, 0.4, 0.0]","[0.13636363636363635, 0.2, 0.13636363636363635, 0.0, 0.13636363636363635, 0.045454545454545456]","[0.3, 0.35443037974683544, 0.44285714285714284, 0.26666666666666666, 0.15714285714285714, 0.11428571428571428]","[0.30303030303030304, 0.4025974025974026, 0.48484848484848486, 0.23809523809523808, 0.18181818181818182, 0.16666666666666666]","[0.31666666666666665, 0.44, 0.5333333333333333, 0.4666666666666667, 0.15, 0.26666666666666666]","[0.3488372093023256, 0.48214285714285715, 0.5581395348837209, 0.38461538461538464, 0.13953488372093023, 0.27906976744186046]","[0.3064516129032258, 0.3484848484848485, 0.4838709677419355, 0.2777777777777778, 0.11290322580645161, 0.16129032258064516]","[0.21212121212121213, 0.2777777777777778, 0.42424242424242425, 0.3333333333333333, 0.09090909090909091, 0.21212121212121213]","[0.18, 0.21153846153846154, 0.2, 0.06666666666666667, 0.08, 0.04]"
19,20160426WONC0,"[4.68, 1.28, 1.5555555555555556, 6.25]","[0.3076923076923077, 0.47058823529411764, 0.38461538461538464, 0.0, 0.3076923076923077, 0.0]","[0.19642857142857142, 0.2857142857142857, 0.2857142857142857, 0.2222222222222222, 0.14285714285714285, 0.08928571428571429]","[0.3108108108108108, 0.3614457831325301, 0.4864864864864865, 0.3125, 0.16216216216216217, 0.12162162162162163]","[0.3, 0.3950617283950617, 0.4714285714285714, 0.22727272727272727, 0.17142857142857143, 0.15714285714285714]","[0.30158730158730157, 0.43037974683544306, 0.5079365079365079, 0.4666666666666667, 0.14285714285714285, 0.25396825396825395]","[0.3191489361702128, 0.45, 0.5106382978723404, 0.35714285714285715, 0.1276595744680851, 0.2553191489361702]","[0.2923076923076923, 0.3333333333333333, 0.46153846153846156, 0.2777777777777778, 0.1076923076923077, 0.15384615384615385]","[0.22857142857142856, 0.3076923076923077, 0.5142857142857142, 0.3333333333333333, 0.11428571428571428, 0.22857142857142856]","[0.18867924528301888, 0.21818181818181817, 0.20754716981132076, 0.06666666666666667, 0.07547169811320754, 0.03773584905660377]"
20,20160428WONC0,"[2.9454545454545453, 1.309090909090909, 2.8333333333333335, 6.111111111111111]","[0.4375, 0.5714285714285714, 0.5625, 0.0, 0.375, 0.0]","[0.21666666666666667, 0.29850746268656714, 0.3333333333333333, 0.2, 0.15, 0.08333333333333333]","[0.32051282051282054, 0.367816091954023, 0.5, 0.3684210526315789, 0.16666666666666666, 0.15384615384615385]","[0.3013698630136986, 0.4, 0.4657534246575342, 0.22727272727272727, 0.1643835616438356, 0.1506849315068493]","[0.29850746268656714, 0.42168674698795183, 0.4925373134328358, 0.4117647058823529, 0.13432835820895522, 0.23880597014925373]","[0.32, 0.453125, 0.5, 0.35714285714285715, 0.12, 0.24]","[0.2753623188405797, 0.3150684931506849, 0.43478260869565216, 0.2631578947368421, 0.10144927536231885, 0.14492753623188406]","[0.23076923076923078, 0.3023255813953488, 0.48717948717948717, 0.3333333333333333, 0.10256410256410256, 0.20512820512820512]","[0.17857142857142858, 0.20689655172413793, 0.19642857142857142, 0.06666666666666667, 0.07142857142857142, 0.03571428571428571]"
