,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20200505OBLG0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20200506OBLG0,"[0, 0, 0, 0]","[0.5, 0.5, 1.0, 0.0, 0.25, 0.0]","[0.25, 0.25, 0.5, 0.0, 0.25, 0.0]","[0.5, 0.5, 1.5, 1.0, 0.25, 0.75]","[0.6666666666666666, 0.75, 1.3333333333333333, 1.0, 0.0, 0.0]","[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[0.0, 0.5, 0.0, 0.0, 1.0, 0.0]","[0.6666666666666666, 0.75, 1.0, 0.0, 0.3333333333333333, 0.3333333333333333]","[0.25, 0.25, 0.5, 0.5, 0.0, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,20200507OBLG0,"[0, 0, 0, 0]","[0.375, 0.375, 0.625, 0.0, 0.125, 0.0]","[0.14285714285714285, 0.25, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[0.5, 0.5, 1.0, 0.6666666666666666, 0.25, 0.375]","[0.42857142857142855, 0.5, 0.7142857142857143, 0.5, 0.14285714285714285, 0.0]","[0.0, 0.375, 0.0, 0.0, 0.2, 0.0]","[0.2, 0.5, 0.2, 0.3333333333333333, 0.4, 0.4]","[0.2857142857142857, 0.375, 0.42857142857142855, 0.0, 0.14285714285714285, 0.14285714285714285]","[0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.3333333333333333, 0.0, 0.2857142857142857]","[0.125, 0.125, 0.125, 0.0, 0.0, 0.0]"
3,20200508LGNC0,"[0, 0, 0, 0]","[0.2727272727272727, 0.3333333333333333, 0.45454545454545453, 0.0, 0.09090909090909091, 0.0]","[0.2222222222222222, 0.3, 0.3333333333333333, 0.0, 0.1111111111111111, 0.0]","[0.4166666666666667, 0.4166666666666667, 0.75, 0.5, 0.16666666666666666, 0.25]","[0.36363636363636365, 0.4166666666666667, 0.5454545454545454, 0.3333333333333333, 0.09090909090909091, 0.0]","[0.2222222222222222, 0.4166666666666667, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[0.2222222222222222, 0.4166666666666667, 0.3333333333333333, 0.25, 0.3333333333333333, 0.2222222222222222]","[0.2727272727272727, 0.3333333333333333, 0.36363636363636365, 0.25, 0.09090909090909091, 0.2727272727272727]","[0.1111111111111111, 0.1, 0.2222222222222222, 0.3333333333333333, 0.0, 0.3333333333333333]","[0.1, 0.18181818181818182, 0.1, 0.0, 0.0, 0.0]"
4,20200510LGNC0,"[0, 0, 0, 0]","[0.26666666666666666, 0.35294117647058826, 0.4, 0.0, 0.13333333333333333, 0.0]","[0.375, 0.4117647058823529, 0.625, 0.5, 0.1875, 0.1875]","[0.2857142857142857, 0.4117647058823529, 0.42857142857142855, 0.3333333333333333, 0.2857142857142857, 0.07142857142857142]","[0.4375, 0.47058823529411764, 0.5625, 0.4, 0.125, 0.0625]","[0.2857142857142857, 0.375, 0.42857142857142855, 0.4, 0.07142857142857142, 0.35714285714285715]","[0.23076923076923078, 0.375, 0.38461538461538464, 0.2, 0.3076923076923077, 0.15384615384615385]","[0.07692307692307693, 0.13333333333333333, 0.07692307692307693, 0.0, 0.0, 0.07692307692307693]","[0.09090909090909091, 0.15384615384615385, 0.18181818181818182, 0.25, 0.0, 0.2727272727272727]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5,20200512SKLG0,"[1.5, 0.8333333333333334, 3.5, 6.0]","[0.2631578947368421, 0.34782608695652173, 0.3684210526315789, 0.0, 0.15789473684210525, 0.05263157894736842]","[0.38095238095238093, 0.4090909090909091, 0.5714285714285714, 0.6666666666666666, 0.19047619047619047, 0.19047619047619047]","[0.3157894736842105, 0.4090909090909091, 0.5789473684210527, 0.4, 0.2631578947368421, 0.21052631578947367]","[0.45, 0.5, 0.85, 0.4, 0.2, 0.15]","[0.2777777777777778, 0.38095238095238093, 0.4444444444444444, 0.4, 0.05555555555555555, 0.2777777777777778]","[0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.2777777777777778, 0.1111111111111111]","[0.16666666666666666, 0.375, 0.25, 0.0, 0.16666666666666666, 0.0]","[0.26666666666666666, 0.29411764705882354, 0.6, 0.3333333333333333, 0.06666666666666667, 0.4]","[0.1111111111111111, 0.15, 0.16666666666666666, 0.0, 0.05555555555555555, 0.05555555555555555]"
6,20200513SKLG0,"[0, 0, 0, 0]","[0.375, 0.42857142857142855, 0.4583333333333333, 0.0, 0.2916666666666667, 0.041666666666666664]","[0.46153846153846156, 0.48148148148148145, 0.7307692307692307, 0.75, 0.19230769230769232, 0.2692307692307692]","[0.2608695652173913, 0.37037037037037035, 0.4782608695652174, 0.25, 0.30434782608695654, 0.21739130434782608]","[0.43478260869565216, 0.5, 0.9130434782608695, 0.3333333333333333, 0.21739130434782608, 0.21739130434782608]","[0.2727272727272727, 0.36, 0.4090909090909091, 0.2857142857142857, 0.045454545454545456, 0.22727272727272727]","[0.22727272727272727, 0.32, 0.3181818181818182, 0.25, 0.22727272727272727, 0.18181818181818182]","[0.13333333333333333, 0.3157894736842105, 0.2, 0.0, 0.13333333333333333, 0.0]","[0.2631578947368421, 0.2857142857142857, 0.5263157894736842, 0.3333333333333333, 0.10526315789473684, 0.3157894736842105]","[0.09090909090909091, 0.125, 0.13636363636363635, 0.0, 0.045454545454545456, 0.045454545454545456]"
7,20200514SKLG0,"[14.538461538461538, 2.5384615384615388, 0.5, 4.333333333333333]","[0.37037037037037035, 0.4375, 0.48148148148148145, 0.0, 0.3333333333333333, 0.037037037037037035]","[0.4838709677419355, 0.5, 0.7741935483870968, 0.6, 0.22580645161290322, 0.2903225806451613]","[0.2962962962962963, 0.40625, 0.48148148148148145, 0.3333333333333333, 0.3333333333333333, 0.2962962962962963]","[0.4074074074074074, 0.4838709677419355, 0.8518518518518519, 0.375, 0.25925925925925924, 0.2222222222222222]","[0.28, 0.3793103448275862, 0.44, 0.25, 0.12, 0.24]","[0.24, 0.3448275862068966, 0.36, 0.2727272727272727, 0.2, 0.28]","[0.12, 0.14285714285714285, 0.16, 0.0, 0.08, 0.08]","[0.23809523809523808, 0.2916666666666667, 0.47619047619047616, 0.3333333333333333, 0.14285714285714285, 0.2857142857142857]","[0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0, 0.0, 0.0]"
8,20200516WOLG1,"[22.5, 4.0, 1, 2.0]","[0.3870967741935484, 0.4444444444444444, 0.5161290322580645, 0.0, 0.3225806451612903, 0.03225806451612903]","[0.45454545454545453, 0.5135135135135135, 0.7272727272727273, 0.5454545454545454, 0.21212121212121213, 0.2727272727272727]","[0.2903225806451613, 0.3888888888888889, 0.45161290322580644, 0.35714285714285715, 0.2903225806451613, 0.2903225806451613]","[0.41935483870967744, 0.4857142857142857, 0.8064516129032258, 0.375, 0.22580645161290322, 0.1935483870967742]","[0.3103448275862069, 0.3939393939393939, 0.4827586206896552, 0.25, 0.10344827586206896, 0.20689655172413793]","[0.2413793103448276, 0.3333333333333333, 0.3448275862068966, 0.23076923076923078, 0.1724137931034483, 0.2413793103448276]","[0.13793103448275862, 0.15625, 0.1724137931034483, 0.0, 0.10344827586206896, 0.06896551724137931]","[0.20833333333333334, 0.25925925925925924, 0.4166666666666667, 0.2857142857142857, 0.125, 0.25]","[0.2222222222222222, 0.3, 0.6666666666666666, 0.0, 0.1111111111111111, 0.1111111111111111]"
9,20200516WOLG2,"[6.75, 1.75, 3, 4.0]","[0.34285714285714286, 0.4, 0.45714285714285713, 0.0, 0.2857142857142857, 0.02857142857142857]","[0.43243243243243246, 0.4878048780487805, 0.7027027027027027, 0.5454545454545454, 0.21621621621621623, 0.24324324324324326]","[0.25, 0.3333333333333333, 0.34375, 0.26666666666666666, 0.15625, 0.25]","[0.40625, 0.5128205128205128, 0.78125, 0.375, 0.25, 0.1875]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0]","[0.12903225806451613, 0.17142857142857143, 0.16129032258064516, 0.0, 0.0967741935483871, 0.06451612903225806]","[0.25, 0.3076923076923077, 0.8333333333333334, 0.0, 0.16666666666666666, 0.16666666666666666]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
