,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20200505NCSS0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20200506NCSS0,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,20200507NCSS0,"[0, 0, 0, 0]","[0.375, 0.375, 0.875, 0.0, 0.125, 0.125]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.375, 0.16666666666666666, 0.0, 0.0, 0.0]","[0.125, 0.125, 0.125, 0.0, 0.0, 0.0]","[0.2, 0.5, 0.2, 0.0, 0.0, 0.0]","[0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.0, 0.14285714285714285, 0.14285714285714285]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.0, 0.14285714285714285, 0.14285714285714285]"
3,20200508HTSS0,"[0, 0, 0, 0]","[0.2, 0.2, 0.6, 0.0, 0.1, 0.1]","[0.3333333333333333, 0.38461538461538464, 0.6666666666666666, 0.0, 0.16666666666666666, 0.08333333333333333]","[0.1111111111111111, 0.3333333333333333, 0.1111111111111111, 0.0, 0.0, 0.0]","[0.1111111111111111, 0.2727272727272727, 0.1111111111111111, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.5, 0.16666666666666666, 0.0, 0.0, 0.0]","[0.09090909090909091, 0.16666666666666666, 0.09090909090909091, 0.0, 0.0, 0.0]","[0.125, 0.125, 0.125, 1.0, 0.0, 0.125]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2727272727272727, 0.5, 0.0, 0.1, 0.1]"
4,20200509HTSS0,"[0.0, 1.0, 1, 1.0]","[0.2, 0.2, 0.5333333333333333, 0.0, 0.13333333333333333, 0.06666666666666667]","[0.3125, 0.35294117647058826, 0.5625, 0.0, 0.1875, 0.0625]","[0.1111111111111111, 0.42857142857142855, 0.1111111111111111, 0.0, 0.0, 0.0]","[0.23076923076923078, 0.3333333333333333, 0.5384615384615384, 0.0, 0.07692307692307693, 0.15384615384615385]","[0.08333333333333333, 0.26666666666666666, 0.08333333333333333, 0.0, 0.08333333333333333, 0.0]","[0.1, 0.25, 0.1, 0.5, 0.0, 0.1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0]","[0.15384615384615385, 0.26666666666666666, 0.38461538461538464, 0.0, 0.07692307692307693, 0.07692307692307693]"
5,20200510HTSS0,"[6.0, 1.1666666666666667, 5.0, 6.0]","[0.19047619047619047, 0.19047619047619047, 0.47619047619047616, 0.2, 0.19047619047619047, 0.09523809523809523]","[0.3333333333333333, 0.36363636363636365, 0.5714285714285714, 0.3333333333333333, 0.23809523809523808, 0.19047619047619047]","[0.16666666666666666, 0.47368421052631576, 0.16666666666666666, 0.5, 0.0, 0.08333333333333333]","[0.17647058823529413, 0.2631578947368421, 0.4117647058823529, 0.0, 0.058823529411764705, 0.11764705882352941]","[0.125, 0.2631578947368421, 0.125, 0.0, 0.0625, 0.0]","[0.15384615384615385, 0.35294117647058826, 0.15384615384615385, 0.3333333333333333, 0.07692307692307693, 0.15384615384615385]","[0.16666666666666666, 0.16666666666666666, 0.25, 0.0, 0.08333333333333333, 0.0]","[0.25, 0.4, 0.5625, 0.2, 0.25, 0.25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,20200512SSWO0,"[6.0, 1.5, 2.0, 6.0]","[0.13333333333333333, 0.35, 0.13333333333333333, 0.3333333333333333, 0.06666666666666667, 0.13333333333333333]","[0.32, 0.34615384615384615, 0.64, 0.3333333333333333, 0.24, 0.2]","[0.1875, 0.43478260869565216, 0.25, 0.5, 0.0, 0.0625]","[0.15, 0.2608695652173913, 0.3, 0.0, 0.1, 0.05]","[0.15, 0.22727272727272727, 0.35, 0.0, 0.05, 0.1]","[0, 0, 0, 0, 0, 0]","[0.14285714285714285, 0.2, 0.21428571428571427, 0.0, 0.07142857142857142, 0.0]","[0.16, 0.16, 0.4, 0.2, 0.16, 0.08]","[0.25, 0.5, 0.25, 0.0, 0.75, 0.5]"
7,20200513SSWO0,"[7.5, 1.1666666666666667, 2.0, 6.0]","[0.10526315789473684, 0.2916666666666667, 0.10526315789473684, 0.25, 0.10526315789473684, 0.10526315789473684]","[0.18518518518518517, 0.18518518518518517, 0.4074074074074074, 0.2, 0.14814814814814814, 0.07407407407407407]","[0.3103448275862069, 0.3333333333333333, 0.5862068965517241, 0.3333333333333333, 0.20689655172413793, 0.20689655172413793]","[0.17391304347826086, 0.24, 0.34782608695652173, 0.0, 0.043478260869565216, 0.08695652173913043]","[0.2, 0.4074074074074074, 0.25, 0.6666666666666666, 0.0, 0.05]","[0.125, 0.2222222222222222, 0.25, 0.0, 0.08333333333333333, 0.041666666666666664]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.11764705882352941, 0.16666666666666666, 0.17647058823529413, 0.0, 0.058823529411764705, 0.0]","[0.16666666666666666, 0.4166666666666667, 0.16666666666666666, 0.0, 0.5, 0.3333333333333333]"
8,20200514SSWO0,"[0.0, 1.2, 1.0, 5.0]","[0.20833333333333334, 0.3870967741935484, 0.25, 0.5, 0.041666666666666664, 0.041666666666666664]","[0.2727272727272727, 0.29411764705882354, 0.5151515151515151, 0.3333333333333333, 0.18181818181818182, 0.18181818181818182]","[0.25, 0.3793103448275862, 0.625, 0.2, 0.25, 0.20833333333333334]","[0.1111111111111111, 0.2, 0.2222222222222222, 0.0, 0.07407407407407407, 0.07407407407407407]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 1.0, 0.16666666666666666, 0.16666666666666666]","[0.08695652173913043, 0.25, 0.08695652173913043, 0.2, 0.08695652173913043, 0.08695652173913043]","[0.16129032258064516, 0.16129032258064516, 0.3548387096774194, 0.2, 0.12903225806451613, 0.06451612903225806]","[0.16666666666666666, 0.2857142857142857, 0.16666666666666666, 0.25, 0.0, 0.3333333333333333]","[0.2222222222222222, 0.4, 0.2222222222222222, 1.0, 0.3333333333333333, 0.3333333333333333]"
9,20200515SSKT0,"[3.0, 1.6666666666666667, 1.0, 3.0]","[0.2857142857142857, 0.4444444444444444, 0.39285714285714285, 0.5, 0.07142857142857142, 0.07142857142857142]","[0.2894736842105263, 0.3076923076923077, 0.5, 0.35714285714285715, 0.15789473684210525, 0.21052631578947367]","[0.25, 0.4375, 0.3333333333333333, 0.5, 0.08333333333333333, 0.16666666666666666]","[0.16666666666666666, 0.2857142857142857, 0.4, 0.125, 0.13333333333333333, 0.13333333333333333]","[0.2727272727272727, 0.2727272727272727, 0.36363636363636365, 0.6666666666666666, 0.09090909090909091, 0.2727272727272727]","[0.25, 0.38235294117647056, 0.5714285714285714, 0.2857142857142857, 0.25, 0.21428571428571427]","[0.15384615384615385, 0.3125, 0.15384615384615385, 0.2, 0.07692307692307693, 0.07692307692307693]","[0.1, 0.14285714285714285, 0.15, 0.0, 0.1, 0.0]","[0.2727272727272727, 0.4444444444444444, 0.2727272727272727, 1.0, 0.45454545454545453, 0.2727272727272727]"
