,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20200505HHSK0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20200506HHSK0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,20200507HHSK0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.2, 0.2, 0.2, 0.0, 0.0, 0.0]","[0.0, 0.125, 0.0, 0.0, 0.0, 0.0]","[0.42857142857142855, 0.42857142857142855, 0.7142857142857143, 1.0, 0.14285714285714285, 0.14285714285714285]","[0.2857142857142857, 0.2857142857142857, 1.1428571428571428, 0.0, 0.2857142857142857, 0.42857142857142855]","[0.4, 0.4, 0.6, 0.5, 0.2, 0.2]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.2857142857142857, 0.16666666666666666, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,20200508SKLT0,"[0, 0, 0, 0]","[0.75, 0.8, 1.25, 0.0, 0.25, 0.0]","[0.2, 0.2, 0.4, 0.3333333333333333, 0.0, 0.2]","[0.2222222222222222, 0.46153846153846156, 0.3333333333333333, 0.0, 0.1111111111111111, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 0.16666666666666666, 0.08333333333333333]","[0.5454545454545454, 0.5833333333333334, 1.1818181818181819, 0.3333333333333333, 0.18181818181818182, 0.36363636363636365]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.125, 0.2222222222222222, 0.125, 0.0, 0.0, 0.0]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0, 0.0]"
4,20200510SKLT0,"[0, 0, 0, 0]","[0.625, 0.6, 0.875, 1.0, 0.25, 0.375]","[0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.25, 0.0, 0.21428571428571427]","[0.21428571428571427, 0.3888888888888889, 0.5, 0.0, 0.14285714285714285, 0.07142857142857142]","[0.3125, 0.35294117647058826, 0.5, 0.5, 0.1875, 0.0625]","[0.4666666666666667, 0.47058823529411764, 1.1333333333333333, 0.25, 0.2, 0.4]","[0.3, 0.3, 0.4, 0.16666666666666666, 0.1, 0.1]","[0, 0, 0, 0, 0, 0]","[0.25, 0.35714285714285715, 0.3333333333333333, 0.0, 0.25, 0.0]","[0.5, 0.5, 0.5, 0.0, 0.5, 0.0]"
5,20200512SKLG0,"[3.8571428571428568, 1.1428571428571428, 2.0, 7.0]","[0.4, 0.5, 0.4, 0.0, 0.2, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.17647058823529413, 0.3333333333333333, 0.4117647058823529, 0.0, 0.11764705882352941, 0.058823529411764705]","[0.2631578947368421, 0.3, 0.42105263157894735, 0.5, 0.15789473684210525, 0.05263157894736842]","[0.3076923076923077, 0.3076923076923077, 0.38461538461538464, 0.16666666666666666, 0.07692307692307693, 0.07692307692307693]","[0.3888888888888889, 0.4, 0.9444444444444444, 0.25, 0.16666666666666666, 0.3333333333333333]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0, 0.0]","[0.21428571428571427, 0.3125, 0.2857142857142857, 0.0, 0.21428571428571427, 0.0]","[0.4, 0.4, 0.6, 0.0, 0.2, 0.0]"
6,20200513SKLG0,"[1.35, 0.8999999999999999, 1.0, 6.666666666666667]","[0.5, 0.5333333333333333, 0.6666666666666666, 0.6666666666666666, 0.25, 0.25]","[0.21052631578947367, 0.21052631578947367, 0.42105263157894735, 0.2, 0.0, 0.15789473684210525]","[0.15, 0.34615384615384615, 0.35, 0.0, 0.15, 0.05]","[0.22727272727272727, 0.2916666666666667, 0.36363636363636365, 0.5, 0.18181818181818182, 0.045454545454545456]","[0.42857142857142855, 0.4166666666666667, 1.0952380952380953, 0.2, 0.19047619047619047, 0.47619047619047616]","[0.375, 0.375, 0.4375, 0.16666666666666666, 0.0625, 0.0625]","[0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.0, 0.0, 0.0]","[0.17647058823529413, 0.2631578947368421, 0.23529411764705882, 0.0, 0.17647058823529413, 0.0]","[0.18181818181818182, 0.18181818181818182, 0.2727272727272727, 0.5, 0.09090909090909091, 0.09090909090909091]"
7,20200514SKLG0,"[3.6, 1.8, 4.0, 5.0]","[0.4375, 0.47368421052631576, 0.5625, 0.5, 0.1875, 0.1875]","[0, 0, 0, 0, 0, 0]","[0.17391304347826086, 0.3448275862068966, 0.34782608695652173, 0.0, 0.17391304347826086, 0.043478260869565216]","[0.23076923076923078, 0.2857142857142857, 0.34615384615384615, 0.6, 0.15384615384615385, 0.07692307692307693]","[0.391304347826087, 0.4074074074074074, 1.0, 0.2, 0.17391304347826086, 0.43478260869565216]","[0.35, 0.35, 0.4, 0.16666666666666666, 0.05, 0.05]","[0.5, 0.5, 0.75, 0.0, 0.0, 0.0]","[0.25, 0.34782608695652173, 0.3, 0.5, 0.15, 0.05]","[0.2, 0.2, 0.26666666666666666, 0.25, 0.06666666666666667, 0.06666666666666667]"
8,20200515NCSK0,"[6.352941176470588, 1.588235294117647, 7, 5.666666666666667]","[0.3684210526315789, 0.43478260869565216, 0.47368421052631576, 0.5, 0.15789473684210525, 0.15789473684210525]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.3548387096774194, 0.8518518518518519, 0.16666666666666666, 0.14814814814814814, 0.37037037037037035]","[0.26666666666666666, 0.3125, 0.4666666666666667, 0.6, 0.16666666666666666, 0.1]","[0.2916666666666667, 0.2916666666666667, 0.3333333333333333, 0.14285714285714285, 0.041666666666666664, 0.08333333333333333]","[0.14285714285714285, 0.14285714285714285, 0.21428571428571427, 0.0, 0.0, 0.07142857142857142]","[0.21739130434782608, 0.3076923076923077, 0.2608695652173913, 0.5, 0.13043478260869565, 0.043478260869565216]","[0.25, 0.25, 0.375, 0.0, 0.0, 0.0]","[0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.25, 0.058823529411764705, 0.058823529411764705]"
9,20200516NCSK0,"[3.0, 0.8333333333333334, 1.0, 6.0]","[0.25, 0.3076923076923077, 0.25, 0.0, 0.08333333333333333, 0.0]","[0.2692307692307692, 0.2962962962962963, 0.3076923076923077, 0.125, 0.038461538461538464, 0.07692307692307693]","[0.14814814814814814, 0.34285714285714286, 0.2962962962962963, 0.0, 0.18518518518518517, 0.037037037037037035]","[0.2727272727272727, 0.3333333333333333, 0.48484848484848486, 0.6, 0.15151515151515152, 0.09090909090909091]","[0.3, 0.34285714285714286, 0.7666666666666667, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2727272727272727, 0.3, 0.0, 0.0, 0.0]","[0.19230769230769232, 0.3, 0.23076923076923078, 0.5, 0.11538461538461539, 0.07692307692307693]","[0.2, 0.2, 0.25, 0.25, 0.05, 0.05]"
