,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20200505NCSS0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20200506NCSS0,"[0, 0, 0, 0]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6666666666666666, 0.75, 1.6666666666666667, 0.0, 0.3333333333333333, 0.3333333333333333]","[0.25, 0.25, 0.5, 0.0, 0.25, 0.0]","[0.25, 0.25, 1.0, 0.0, 0.25, 0.25]","[0.75, 0.75, 1.75, 1.0, 0.25, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2,20200507NCSS0,"[0, 0, 0, 0]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]","[0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.0]","[0.2857142857142857, 0.4444444444444444, 0.7142857142857143, 0.0, 0.14285714285714285, 0.14285714285714285]","[0.14285714285714285, 0.3333333333333333, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0]","[0.375, 0.375, 0.875, 0.3333333333333333, 0.125, 0.25]","[0.2857142857142857, 0.375, 0.7142857142857143, 0.3333333333333333, 0.14285714285714285, 0.2857142857142857]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3,20200508LGNC0,"[0, 0, 0, 0]","[0.3, 0.46153846153846156, 0.4, 1.0, 0.2, 0.2]","[0.3, 0.36363636363636365, 0.4, 0.5, 0.1, 0.2]","[0.2, 0.38461538461538464, 0.5, 0.0, 0.1, 0.1]","[0.18181818181818182, 0.3076923076923077, 0.2727272727272727, 0.2, 0.18181818181818182, 0.09090909090909091]","[0.2727272727272727, 0.2727272727272727, 0.6363636363636364, 0.25, 0.09090909090909091, 0.18181818181818182]","[0.3, 0.4166666666666667, 0.9, 0.3333333333333333, 0.2, 0.3]","[0.4, 0.5, 0.4, 0.5, 0.2, 0.0]","[0.2, 0.2, 0.2, 0.0, 0.2, 0.0]","[0.1, 0.18181818181818182, 0.1, 0.0, 0.2, 0.0]"
4,20200510LGNC0,"[0, 0, 0, 0]","[0.3333333333333333, 0.4444444444444444, 0.5333333333333333, 1.0, 0.26666666666666666, 0.26666666666666666]","[0.4166666666666667, 0.5333333333333333, 0.75, 0.6666666666666666, 0.3333333333333333, 0.25]","[0.15384615384615385, 0.3888888888888889, 0.38461538461538464, 0.0, 0.15384615384615385, 0.15384615384615385]","[0.3125, 0.3888888888888889, 0.4375, 0.14285714285714285, 0.1875, 0.125]","[0.25, 0.25, 0.625, 0.0, 0.125, 0.125]","[0.25, 0.4, 0.75, 0.0, 0.25, 0.25]","[0.35714285714285715, 0.4375, 0.7857142857142857, 0.4, 0.21428571428571427, 0.35714285714285715]","[0.2, 0.3333333333333333, 0.4, 0.5, 0.2, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5,20200512KTNC0,"[0.0, 1.1666666666666667, 1.5, 6.0]","[0.3, 0.391304347826087, 0.45, 0.6, 0.25, 0.2]","[0.35294117647058826, 0.45, 0.5882352941176471, 0.6666666666666666, 0.29411764705882354, 0.17647058823529413]","[0.2777777777777778, 0.43478260869565216, 0.4444444444444444, 0.2, 0.2222222222222222, 0.16666666666666666]","[0.25, 0.3076923076923077, 0.5, 0.0, 0.08333333333333333, 0.08333333333333333]","[0.2727272727272727, 0.4, 0.6363636363636364, 0.3333333333333333, 0.2727272727272727, 0.2727272727272727]","[0.3333333333333333, 0.42857142857142855, 0.6666666666666666, 0.375, 0.2222222222222222, 0.3333333333333333]","[0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.2857142857142857]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.5, 0.0, 0.2]"
6,20200513KTNC0,"[3.6, 1.0, 7.0, 5.0]","[0.2916666666666667, 0.39285714285714285, 0.4166666666666667, 0.5714285714285714, 0.25, 0.20833333333333334]","[0.3181818181818182, 0.4, 0.5, 0.5, 0.22727272727272727, 0.13636363636363635]","[0.30434782608695654, 0.42857142857142855, 0.5652173913043478, 0.3333333333333333, 0.2608695652173913, 0.21739130434782608]","[0.30434782608695654, 0.36, 0.4782608695652174, 0.2222222222222222, 0.17391304347826086, 0.17391304347826086]","[0.375, 0.45, 1.0, 0.25, 0.3125, 0.3125]","[0.23529411764705882, 0.2777777777777778, 0.4117647058823529, 0.5, 0.058823529411764705, 0.058823529411764705]","[0.4090909090909091, 0.48, 0.7272727272727273, 0.4444444444444444, 0.18181818181818182, 0.36363636363636365]","[0.09090909090909091, 0.16666666666666666, 0.18181818181818182, 0.16666666666666666, 0.09090909090909091, 0.18181818181818182]","[0.15384615384615385, 0.26666666666666666, 0.15384615384615385, 0.0, 0.3076923076923077, 0.0]"
7,20200514KTNC0,"[0.0, 0.6666666666666666, 4.0, 6.0]","[0.3103448275862069, 0.3939393939393939, 0.4482758620689655, 0.5555555555555556, 0.20689655172413793, 0.1724137931034483]","[0.2222222222222222, 0.3, 0.3888888888888889, 0.5, 0.05555555555555555, 0.05555555555555555]","[0.32142857142857145, 0.42424242424242425, 0.6428571428571429, 0.3333333333333333, 0.25, 0.21428571428571427]","[0.2962962962962963, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.14814814814814814, 0.18518518518518517]","[0.35, 0.4166666666666667, 0.85, 0.25, 0.25, 0.25]","[0.38461538461538464, 0.4838709677419355, 0.6538461538461539, 0.4444444444444444, 0.15384615384615385, 0.3076923076923077]","[0.46153846153846156, 0.5625, 0.7692307692307693, 0.5, 0.3076923076923077, 0.3076923076923077]","[0.125, 0.125, 0.125, 0.0, 0.125, 0.0]","[1.0, 0.8333333333333334, 3.0, 1.0, 0.6666666666666666, 1.6666666666666667]"
8,20200515NCSK0,"[6.75, 1.5, 3.0, 5.333333333333333]","[0.36363636363636365, 0.43243243243243246, 0.5151515151515151, 0.5555555555555556, 0.21212121212121213, 0.15151515151515152]","[0.2692307692307692, 0.3448275862068966, 0.4230769230769231, 0.3333333333333333, 0.19230769230769232, 0.11538461538461539]","[0.28125, 0.3783783783783784, 0.5625, 0.3333333333333333, 0.21875, 0.1875]","[0.22727272727272727, 0.2916666666666667, 0.36363636363636365, 0.5, 0.045454545454545456, 0.09090909090909091]","[0.6666666666666666, 0.6666666666666666, 1.8333333333333333, 1.0, 0.3333333333333333, 0.8333333333333334]","[0.3448275862068966, 0.45714285714285713, 0.5862068965517241, 0.36363636363636365, 0.13793103448275862, 0.27586206896551724]","[0.07692307692307693, 0.2, 0.15384615384615385, 0.14285714285714285, 0.07692307692307693, 0.15384615384615385]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0]","[0.2727272727272727, 0.2727272727272727, 0.2727272727272727, 0.0, 0.09090909090909091, 0.0]"
9,20200516NCSK0,"[5.4, 1.6, 4, 5.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.25806451612903225, 0.3235294117647059, 0.3870967741935484, 0.2857142857142857, 0.16129032258064516, 0.0967741935483871]","[0.2571428571428571, 0.38095238095238093, 0.5142857142857142, 0.2857142857142857, 0.22857142857142856, 0.17142857142857143]","[0.2, 0.3103448275862069, 0.32, 0.3333333333333333, 0.08, 0.08]","[0.32, 0.4375, 0.72, 0.2, 0.2, 0.2]","[0.35294117647058826, 0.45, 0.5882352941176471, 0.375, 0.23529411764705882, 0.23529411764705882]","[0.4444444444444444, 0.5, 1.2222222222222223, 0.6666666666666666, 0.2222222222222222, 0.5555555555555556]","[0.2857142857142857, 0.375, 0.42857142857142855, 0.6666666666666666, 0.14285714285714285, 0.2857142857142857]","[0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]"
10,20200517NCSK0,"[3.9705882352941178, 1.588235294117647, 2.4, 5.666666666666667]","[0.425, 0.4772727272727273, 0.575, 0.6363636363636364, 0.175, 0.2]","[0.1724137931034483, 0.2727272727272727, 0.27586206896551724, 0.2857142857142857, 0.06896551724137931, 0.06896551724137931]","[0.23684210526315788, 0.3695652173913043, 0.47368421052631576, 0.2857142857142857, 0.21052631578947367, 0.15789473684210525]","[0.3125, 0.34285714285714286, 0.46875, 0.3, 0.125, 0.21875]","[0.2857142857142857, 0.4166666666666667, 0.6428571428571429, 0.2, 0.17857142857142858, 0.17857142857142858]","[0.5, 0.5333333333333333, 1.0833333333333333, 0.6666666666666666, 0.25, 0.4166666666666667]","[0.3142857142857143, 0.4146341463414634, 0.5142857142857142, 0.3333333333333333, 0.14285714285714285, 0.22857142857142856]","[0.2857142857142857, 0.375, 0.47619047619047616, 0.375, 0.19047619047619047, 0.19047619047619047]","[0.2222222222222222, 0.3, 0.2222222222222222, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111]"
11,20200519NCOB0,"[2.4545454545454546, 1.0909090909090908, 3.6666666666666665, 5.5]","[0.4318181818181818, 0.4791666666666667, 0.6363636363636364, 0.5833333333333334, 0.20454545454545456, 0.20454545454545456]","[0.20588235294117646, 0.2894736842105263, 0.4117647058823529, 0.2222222222222222, 0.08823529411764706, 0.11764705882352941]","[0.2682926829268293, 0.4117647058823529, 0.5609756097560976, 0.25, 0.2682926829268293, 0.17073170731707318]","[0.29411764705882354, 0.375, 0.4411764705882353, 0.3, 0.14705882352941177, 0.23529411764705882]","[0.3, 0.4358974358974359, 0.6333333333333333, 0.2, 0.2, 0.16666666666666666]","[0.2972972972972973, 0.3953488372093023, 0.4864864864864865, 0.3076923076923077, 0.13513513513513514, 0.21621621621621623]","[0.4666666666666667, 0.5, 1.1333333333333333, 0.6, 0.26666666666666666, 0.6]","[0.2222222222222222, 0.28205128205128205, 0.3333333333333333, 0.25, 0.1388888888888889, 0.08333333333333333]","[0.375, 0.4642857142857143, 0.5833333333333334, 0.4444444444444444, 0.20833333333333334, 0.20833333333333334]"
