game_key,hp_1,hp_2,hp_3,hp_4,h1_1,h1_2,h1_3,h1_4,h1_5,h1_6,h2_1,h2_2,h2_3,h2_4,h2_5,h2_6,h3_1,h3_2,h3_3,h3_4,h3_5,h3_6,h4_1,h4_2,h4_3,h4_4,h4_5,h4_6,h5_1,h5_2,h5_3,h5_4,h5_5,h5_6,h6_1,h6_2,h6_3,h6_4,h6_5,h6_6,h7_1,h7_2,h7_3,h7_4,h7_5,h7_6,h8_1,h8_2,h8_3,h8_4,h8_5,h8_6,h9_1,h9_2,h9_3,h9_4,h9_5,h9_6,ap_1,ap_2,ap_3,ap_4,a1_1,a1_2,a1_3,a1_4,a1_5,a1_6,a2_1,a2_2,a2_3,a2_4,a2_5,a2_6,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a4_1,a4_2,a4_3,a4_4,a4_5,a4_6,a5_1,a5_2,a5_3,a5_4,a5_5,a5_6,a6_1,a6_2,a6_3,a6_4,a6_5,a6_6,a7_1,a7_2,a7_3,a7_4,a7_5,a7_6,a8_1,a8_2,a8_3,a8_4,a8_5,a8_6,a9_1,a9_2,a9_3,a9_4,a9_5,a9_6,hit_r,r,l
20180325HHWO0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,1.25,0.0,0.25,0.25,0.4,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,1.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3333333333333333,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.25,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.16129032258064516,1,4
20180325HHWO0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3333333333333333,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.25,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,1.25,0.0,0.25,0.25,0.4,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,1.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,4,1
20180325KTHT0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.0,0.4,0.4,0.4,0.5,0.2,0.2,0.3333333333333333,0.25,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,0.6,0.5,0.0,0.0,0.0,0.4,0.4,0.6,1.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.25,0.0,0.25,0.25,0.25,1.0,0.25,0.25,0.6666666666666666,0.75,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.25,0.25,0.25,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.41025641025641024,14,1
20180325KTHT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.25,0.0,0.25,0.25,0.25,1.0,0.25,0.25,0.6666666666666666,0.75,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.25,0.25,0.25,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.0,0.4,0.4,0.4,0.5,0.2,0.2,0.3333333333333333,0.25,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,0.6,0.5,0.0,0.0,0.0,0.4,0.4,0.6,1.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.21212121212121213,1,14
20180325LGNC0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.75,2.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,7,1
20180325LGNC0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.75,2.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,7
20180325LTSK0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.5,0.6,0.5,0.0,0.5,0.0,0.2,0.2,0.2,1.0,0.0,0.4,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.25,0.5,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.5,0.0,0.4,0.4,0.6,0.0,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.2903225806451613,5,0
20180325LTSK0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.5,0.0,0.4,0.4,0.6,0.0,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.5,0.6,0.5,0.0,0.5,0.0,0.2,0.2,0.2,1.0,0.0,0.4,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.25,0.5,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.0,0.15625,0,5
20180325SSOB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.25,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.4,0.5,0.0,0.25,0.0,0.25,0.4,0.5,0.5,0.5,0.25,0.75,0.8,1.0,0.0,0.5,0.25,0.25,0.4,0.25,0.5,0.25,0.25,0.6,0.6,0.8,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.2857142857142857,5,4
20180325SSOB0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.4,0.5,0.0,0.25,0.0,0.25,0.4,0.5,0.5,0.5,0.25,0.75,0.8,1.0,0.0,0.5,0.25,0.25,0.4,0.25,0.5,0.25,0.25,0.6,0.6,0.8,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.25,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,4,5
20180327HHNC0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.0,0.42857142857142855,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.6,0.5555555555555556,1.2,0.0,0.2,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.25,0.1,0.1,0.4444444444444444,0.5,0.6666666666666666,0.0,0.1111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,0.3333333333333333,0.0,0.125,0.42857142857142855,0.5,0.8571428571428571,0.5,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.25,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.28125,9,6
20180327HHNC0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.25,0.1,0.1,0.4444444444444444,0.5,0.6666666666666666,0.0,0.1111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,0.3333333333333333,0.0,0.125,0.42857142857142855,0.5,0.8571428571428571,0.5,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.25,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.0,0.42857142857142855,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.6,0.5555555555555556,1.2,0.0,0.2,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,6,9
20180327KTSK0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.25,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.4444444444444444,0.42857142857142855,1.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.125,0.2222222222222222,0.125,0.0,0.0,0.0,0.3333333333333333,0.5,0.8333333333333334,0.5,0.3333333333333333,0.5,0.5,0.5555555555555556,0.875,0.0,0.375,0.125,0.5,0.5,0.75,1.0,0.0,0.25,0.16666666666666666,0.375,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.0,0.14285714285714285,0.375,0.375,1.125,0.0,0.25,0.25,0.25,0.25,0.5,0.0,0.125,0.0,0.375,0.375,0.75,0.5,0.25,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.35897435897435903,8,5
