,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20190323KTSK0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20190324KTSK0,"[0, 0, 0, 0]","[0.2, 0.2, 0.2, 0.0, 0.2, 0.0]","[0.25, 0.4, 0.25, 0.0, 0.25, 0.0]","[0.2, 0.2, 0.2, 0.0, 0.0, 0.0]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.25, 0.25, 0.5, 0.0, 0.5]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[0.5, 0.5, 1.25, 0.0, 0.25, 0.5]","[0, 0, 0, 0, 0, 0]"
2,20190326KTNC0,"[0, 0, 0, 0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[0.25, 0.25, 0.25, 0.5, 0.0, 0.25]","[0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.0, 0.0, 0.0]","[0.0, 0.375, 0.0, 0.0, 0.2, 0.0]","[0.14285714285714285, 0.3333333333333333, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0]","[0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.3333333333333333, 0.0, 0.14285714285714285]","[0.1, 0.1, 0.1, 0.0, 0.1, 0.0]","[0.25, 0.25, 0.625, 0.0, 0.125, 0.25]","[0.2857142857142857, 0.375, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0]"
3,20190327KTNC0,"[0, 0, 0, 0]","[0.14285714285714285, 0.2, 0.35714285714285715, 0.0, 0.14285714285714285, 0.14285714285714285]","[0.3076923076923077, 0.3076923076923077, 0.3076923076923077, 0.6, 0.07692307692307693, 0.3076923076923077]","[0.4, 0.4, 0.7333333333333333, 0.3333333333333333, 0.06666666666666667, 0.13333333333333333]","[0.09090909090909091, 0.2857142857142857, 0.09090909090909091, 0.0, 0.09090909090909091, 0.0]","[0.3333333333333333, 0.4666666666666667, 0.3333333333333333, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666]","[0.3333333333333333, 0.38461538461538464, 0.5833333333333334, 0.0, 0.16666666666666666, 0.16666666666666666]","[0.16666666666666666, 0.23076923076923078, 0.16666666666666666, 0.25, 0.0, 0.08333333333333333]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4,20190328KTNC0,"[0, 0, 0, 0]","[0.16666666666666666, 0.25, 0.3333333333333333, 0.0, 0.1111111111111111, 0.1111111111111111]","[0.23529411764705882, 0.2777777777777778, 0.23529411764705882, 0.5, 0.058823529411764705, 0.23529411764705882]","[0.42105263157894735, 0.42105263157894735, 0.6842105263157895, 0.3333333333333333, 0.05263157894736842, 0.10526315789473684]","[0.21428571428571427, 0.3888888888888889, 0.21428571428571427, 0.0, 0.14285714285714285, 0.0]","[0.3125, 0.42105263157894735, 0.375, 0.4, 0.125, 0.125]","[0.26666666666666666, 0.29411764705882354, 0.4666666666666667, 0.0, 0.13333333333333333, 0.2]","[0.1875, 0.23529411764705882, 0.1875, 0.2, 0.0, 0.0625]","[0.25, 0.3333333333333333, 0.25, 0.0, 0.25, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.25, 0.0]"
5,20190329HTKT0,"[6.352941176470588, 1.588235294117647, 1.5, 5.666666666666667]","[0.2857142857142857, 0.375, 0.3333333333333333, 0.25, 0.09523809523809523, 0.09523809523809523]","[0.2857142857142857, 0.34782608695652173, 0.2857142857142857, 0.5, 0.09523809523809523, 0.19047619047619047]","[0.4782608695652174, 0.4782608695652174, 0.6956521739130435, 0.3333333333333333, 0.043478260869565216, 0.08695652173913043]","[0.29411764705882354, 0.4782608695652174, 0.29411764705882354, 0.14285714285714285, 0.11764705882352941, 0.058823529411764705]","[0.2, 0.23809523809523808, 0.2, 0.16666666666666666, 0.0, 0.05]","[0.17391304347826086, 0.24, 0.43478260869565216, 0.0, 0.13043478260869565, 0.13043478260869565]","[0.2631578947368421, 0.2857142857142857, 0.42105263157894735, 0.0, 0.10526315789473684, 0.15789473684210525]","[0.18181818181818182, 0.3076923076923077, 0.18181818181818182, 0.0, 0.18181818181818182, 0.0]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0]"
6,20190330HTKT0,"[0, 0, 0, 0]","[0.32, 0.39285714285714285, 0.48, 0.25, 0.12, 0.12]","[0.28, 0.35714285714285715, 0.28, 0.42857142857142855, 0.12, 0.16]","[0.5, 0.5, 0.7142857142857143, 0.4, 0.07142857142857142, 0.10714285714285714]","[0.2727272727272727, 0.42857142857142855, 0.3181818181818182, 0.1, 0.13636363636363635, 0.045454545454545456]","[0.20833333333333334, 0.24, 0.20833333333333334, 0.25, 0.0, 0.08333333333333333]","[0.2222222222222222, 0.27586206896551724, 0.48148148148148145, 0.0, 0.14814814814814814, 0.1111111111111111]","[0.34782608695652173, 0.36, 0.5217391304347826, 0.375, 0.08695652173913043, 0.2608695652173913]","[0.2, 0.29411764705882354, 0.2, 0.0, 0.13333333333333333, 0.0]","[0.2, 0.2, 0.2, 0.0, 0.2, 0.0]"
7,20190331HTKT0,"[4.5, 1.75, 1.0, 4.0]","[0.35714285714285715, 0.45454545454545453, 0.5, 0.25, 0.14285714285714285, 0.14285714285714285]","[0.3103448275862069, 0.3939393939393939, 0.3103448275862069, 0.42857142857142855, 0.10344827586206896, 0.1724137931034483]","[0.45454545454545453, 0.45454545454545453, 0.7272727272727273, 0.375, 0.09090909090909091, 0.15151515151515152]","[0.23076923076923078, 0.3939393939393939, 0.2692307692307692, 0.08333333333333333, 0.11538461538461539, 0.038461538461538464]","[0.21428571428571427, 0.2413793103448276, 0.21428571428571427, 0.2222222222222222, 0.0, 0.07142857142857142]","[0.22580645161290322, 0.2727272727272727, 0.45161290322580644, 0.0, 0.16129032258064516, 0.0967741935483871]","[0.23529411764705882, 0.3333333333333333, 0.23529411764705882, 0.0, 0.17647058823529413, 0.058823529411764705]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0]"
8,20190402KTOB0,"[9.0, 1.8, 1.5, 5.0]","[0.36666666666666664, 0.45714285714285713, 0.5, 0.25, 0.16666666666666666, 0.13333333333333333]","[0.3235294117647059, 0.39473684210526316, 0.35294117647058826, 0.375, 0.08823529411764706, 0.17647058823529413]","[0.4166666666666667, 0.46153846153846156, 0.6666666666666666, 0.3333333333333333, 0.08333333333333333, 0.1388888888888889]","[0.2, 0.3684210526315789, 0.23333333333333334, 0.07142857142857142, 0.1, 0.03333333333333333]","[0.25806451612903225, 0.30303030303030304, 0.25806451612903225, 0.2222222222222222, 0.0, 0.06451612903225806]","[0.22857142857142856, 0.2702702702702703, 0.5142857142857142, 0.0, 0.17142857142857143, 0.11428571428571428]","[0.34615384615384615, 0.41935483870967744, 0.5, 0.3333333333333333, 0.11538461538461539, 0.23076923076923078]","[0.25, 0.25, 0.25, 0.0, 0.125, 0.0]","[0.19047619047619047, 0.28, 0.19047619047619047, 0.0, 0.14285714285714285, 0.047619047619047616]"
9,20190403KTOB0,"[3.8571428571428568, 0.8571428571428571, 7, 7.0]","[0.36363636363636365, 0.4473684210526316, 0.48484848484848486, 0.2222222222222222, 0.15151515151515152, 0.12121212121212122]","[0.2972972972972973, 0.36585365853658536, 0.32432432432432434, 0.375, 0.08108108108108109, 0.16216216216216217]","[0.41025641025641024, 0.46511627906976744, 0.6410256410256411, 0.3333333333333333, 0.07692307692307693, 0.1282051282051282]","[0.17647058823529413, 0.3333333333333333, 0.20588235294117646, 0.0625, 0.08823529411764706, 0.029411764705882353]","[0.2571428571428571, 0.2972972972972973, 0.2571428571428571, 0.2, 0.0, 0.05714285714285714]","[0.23684210526315788, 0.2926829268292683, 0.5263157894736842, 0.0, 0.15789473684210525, 0.10526315789473684]","[0.3448275862068966, 0.4117647058823529, 0.4827586206896552, 0.3, 0.10344827586206896, 0.20689655172413793]","[0.18181818181818182, 0.32142857142857145, 0.18181818181818182, 0.0, 0.13636363636363635, 0.045454545454545456]","[0.2857142857142857, 0.375, 0.2857142857142857, 0.6666666666666666, 0.07142857142857142, 0.14285714285714285]"
