,date,game_key,박정음,김규민,김하성,임지열,임병욱,김은성,송성문,송우현,허정협,김웅빈,주효상,김종덕,김혜성,이정후,배현호,예진원,샌즈,김수환,추재현,김주형,주성원,김신회,이택근,박병호,서건창,김지수,장영석,박동원,이지영
10,2019-04-04,20190404WONC0,"[0, 9, 0.0, 1.0, 0.0, 0.0, 0.0, 0]","[1, 9, 0.2, 0.35714285714285715, 0.2, 0.0, 0.3, 0.1]","[1, 2, 0.3076923076923077, 0.425531914893617, 0.4358974358974359, 0.36363636363636365, 0.15384615384615385, 0.1794871794871795]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.2, 0.1935483870967742, 0.2, 0.2222222222222222, 0.06666666666666667, 0.1]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.25, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.125, 0.125, 0.25, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 7, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0, 0.0, 0.0]","[1, 1, 0.23076923076923078, 0.3333333333333333, 0.3076923076923077, 0.16666666666666666, 0.1282051282051282, 0.02564102564102564]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.29411764705882354, 0.45454545454545453, 0.38235294117647056, 0.18181818181818182, 0.17647058823529413, 0.08823529411764706]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.30303030303030304, 0.3783783783783784, 0.5454545454545454, 0.4, 0.21212121212121213, 0.21212121212121213]","[1, 5, 0.23684210526315788, 0.3181818181818182, 0.3157894736842105, 0.42857142857142855, 0.13157894736842105, 0.07894736842105263]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.25925925925925924, 0.2857142857142857, 0.4074074074074074, 0.375, 0.037037037037037035, 0.25925925925925924]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.32142857142857145, 0.3448275862068966, 0.42857142857142855, 0.0, 0.10714285714285714, 0.07142857142857142]"
11,2019-04-05,20190405WOHT0,"[0, 7, 0.0, 1.0, 0.0, 0.0, 0.0, 0]","[0, -1, 0.2, 0.35714285714285715, 0.2, 0.0, 0.3, 0.1]","[1, 2, 0.36363636363636365, 0.46153846153846156, 0.4772727272727273, 0.4166666666666667, 0.1590909090909091, 0.18181818181818182]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 7, 0.20588235294117646, 0.2, 0.20588235294117646, 0.3, 0.058823529411764705, 0.08823529411764706]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.2, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.125, 0.125, 0.25, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0, 0.0, 0.0]","[1, 1, 0.25, 0.34, 0.3181818181818182, 0.2857142857142857, 0.11363636363636363, 0.045454545454545456]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.2894736842105263, 0.42857142857142855, 0.39473684210526316, 0.16666666666666666, 0.15789473684210525, 0.10526315789473684]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.2702702702702703, 0.35714285714285715, 0.4864864864864865, 0.3076923076923077, 0.21621621621621623, 0.1891891891891892]","[1, 5, 0.2619047619047619, 0.3469387755102041, 0.3333333333333333, 0.3333333333333333, 0.14285714285714285, 0.07142857142857142]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.26666666666666666, 0.3125, 0.5, 0.3333333333333333, 0.1, 0.3]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 9, 0.3125, 0.3333333333333333, 0.40625, 0.1111111111111111, 0.125, 0.0625]"
12,2019-04-06,20190406WOHT0,"[1, 8, 0.0, 1.0, 0.0, 0.0, 0.0, 0]","[0, -1, 0.2, 0.35714285714285715, 0.2, 0.0, 0.3, 0.1]","[1, 2, 0.3469387755102041, 0.43859649122807015, 0.4489795918367347, 0.46153846153846156, 0.14285714285714285, 0.16326530612244897]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.2, 0.19444444444444445, 0.2, 0.2727272727272727, 0.05714285714285714, 0.08571428571428572]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 1, 0.2857142857142857, 0.3181818181818182, 0.2857142857142857, 0.16666666666666666, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 9, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 2, 0.1875, 0.1875, 0.1875, 0.0, 0.0625, 0.0]","[1, 1, 0.22916666666666666, 0.32727272727272727, 0.2916666666666667, 0.25, 0.10416666666666667, 0.041666666666666664]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.2857142857142857, 0.42592592592592593, 0.38095238095238093, 0.14285714285714285, 0.14285714285714285, 0.09523809523809523]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.3, 0.40425531914893614, 0.525, 0.3076923076923077, 0.225, 0.175]","[1, 5, 0.2553191489361702, 0.3333333333333333, 0.3191489361702128, 0.36363636363636365, 0.14893617021276595, 0.06382978723404255]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.29411764705882354, 0.35135135135135137, 0.5882352941176471, 0.4, 0.11764705882352941, 0.35294117647058826]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.3125, 0.3333333333333333, 0.40625, 0.1111111111111111, 0.125, 0.0625]"
13,2019-04-09,20190409KTWO0,"[1, 9, 0.2, 0.42857142857142855, 0.2, 0.25, 0.2, 0.2]","[0, 2, 0.14285714285714285, 0.2777777777777778, 0.14285714285714285, 0.0, 0.21428571428571427, 0.07142857142857142]","[1, 2, 0.3888888888888889, 0.46774193548387094, 0.5185185185185185, 0.5, 0.18518518518518517, 0.16666666666666666]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 9, 0.1951219512195122, 0.19047619047619047, 0.1951219512195122, 0.21428571428571427, 0.07317073170731707, 0.07317073170731707]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.2857142857142857, 0.3181818181818182, 0.2857142857142857, 0.16666666666666666, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.17647058823529413, 0.17647058823529413, 0.17647058823529413, 0.0, 0.058823529411764705, 0.0]","[1, 1, 0.24528301886792453, 0.3442622950819672, 0.3018867924528302, 0.3, 0.1320754716981132, 0.05660377358490566]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.32608695652173914, 0.4666666666666667, 0.43478260869565216, 0.29411764705882354, 0.17391304347826086, 0.17391304347826086]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.3170731707317073, 0.4528301886792453, 0.5365853658536586, 0.3076923076923077, 0.2682926829268293, 0.21951219512195122]","[1, 6, 0.24, 0.35, 0.3, 0.3076923076923077, 0.16, 0.06]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.2894736842105263, 0.3488372093023256, 0.5789473684210527, 0.4166666666666667, 0.13157894736842105, 0.39473684210526316]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.3333333333333333, 0.35135135135135137, 0.4166666666666667, 0.18181818181818182, 0.1111111111111111, 0.08333333333333333]"
14,2019-04-10,20190410KTWO0,"[0, 5, 0.14285714285714285, 0.4, 0.14285714285714285, 0.2, 0.14285714285714285, 0.14285714285714285]","[0, 7, 0.14285714285714285, 0.2777777777777778, 0.14285714285714285, 0.0, 0.21428571428571427, 0.07142857142857142]","[0, -1, 0.3888888888888889, 0.46774193548387094, 0.5185185185185185, 0.5, 0.18518518518518517, 0.16666666666666666]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.21428571428571427, 0.20930232558139536, 0.21428571428571427, 0.26666666666666666, 0.07142857142857142, 0.07142857142857142]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.2857142857142857, 0.3181818181818182, 0.2857142857142857, 0.16666666666666666, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.15, 0.18181818181818182, 0.15, 0.0, 0.1, 0.05]","[1, 1, 0.24561403508771928, 0.3484848484848485, 0.2982456140350877, 0.25, 0.14035087719298245, 0.05263157894736842]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3333333333333333, 0.46153846153846156, 0.49019607843137253, 0.2857142857142857, 0.19607843137254902, 0.23529411764705882]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.3333333333333333, 0.5, 0.5714285714285714, 0.3076923076923077, 0.30952380952380953, 0.21428571428571427]","[1, 2, 0.24074074074074073, 0.35384615384615387, 0.2962962962962963, 0.3333333333333333, 0.14814814814814814, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.2682926829268293, 0.3541666666666667, 0.5365853658536586, 0.38461538461538464, 0.12195121951219512, 0.36585365853658536]","[1, 9, 0, 0, 0, 0, 0, 0]","[0, -1, 0.3333333333333333, 0.35135135135135137, 0.4166666666666667, 0.18181818181818182, 0.1111111111111111, 0.08333333333333333]"
15,2019-04-11,20190411KTWO0,"[1, 9, 0.14285714285714285, 0.4, 0.14285714285714285, 0.2, 0.14285714285714285, 0.14285714285714285]","[0, -1, 0.14285714285714285, 0.2777777777777778, 0.14285714285714285, 0.0, 0.21428571428571427, 0.07142857142857142]","[0, -1, 0.3888888888888889, 0.46774193548387094, 0.5185185185185185, 0.5, 0.18518518518518517, 0.16666666666666666]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.21739130434782608, 0.2127659574468085, 0.2608695652173913, 0.23529411764705882, 0.08695652173913043, 0.08695652173913043]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.2857142857142857, 0.3181818181818182, 0.2857142857142857, 0.16666666666666666, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.17391304347826086, 0.25925925925925924, 0.17391304347826086, 0.2, 0.08695652173913043, 0.043478260869565216]","[1, 1, 0.22950819672131148, 0.32857142857142857, 0.2786885245901639, 0.23076923076923078, 0.13114754098360656, 0.04918032786885246]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3148148148148148, 0.4492753623188406, 0.46296296296296297, 0.2608695652173913, 0.2037037037037037, 0.2222222222222222]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.3488372093023256, 0.532258064516129, 0.6511627906976745, 0.3076923076923077, 0.32558139534883723, 0.23255813953488372]","[1, 2, 0.24561403508771928, 0.36231884057971014, 0.3157894736842105, 0.3333333333333333, 0.14035087719298245, 0.07017543859649122]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.28888888888888886, 0.36538461538461536, 0.5333333333333333, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.358974358974359, 0.3902439024390244, 0.46153846153846156, 0.25, 0.10256410256410256, 0.10256410256410256]"
16,2019-04-12,20190412HHWO0,"[0, 8, 0.1, 0.3076923076923077, 0.1, 0.2, 0.1, 0.1]","[1, 7, 0.13333333333333333, 0.2631578947368421, 0.13333333333333333, 0.0, 0.2, 0.06666666666666667]","[0, -1, 0.3888888888888889, 0.46774193548387094, 0.5185185185185185, 0.5, 0.18518518518518517, 0.16666666666666666]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.21739130434782608, 0.2127659574468085, 0.2608695652173913, 0.23529411764705882, 0.08695652173913043, 0.08695652173913043]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.2608695652173913, 0.32, 0.2608695652173913, 0.14285714285714285, 0.043478260869565216, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 9, 0.15384615384615385, 0.23333333333333334, 0.15384615384615385, 0.2, 0.07692307692307693, 0.038461538461538464]","[1, 1, 0.23076923076923078, 0.32432432432432434, 0.27692307692307694, 0.23076923076923078, 0.12307692307692308, 0.046153846153846156]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3275862068965517, 0.4520547945205479, 0.5344827586206896, 0.2608695652173913, 0.20689655172413793, 0.22413793103448276]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.32608695652173914, 0.5151515151515151, 0.6086956521739131, 0.2857142857142857, 0.30434782608695654, 0.21739130434782608]","[1, 2, 0.23333333333333334, 0.3561643835616438, 0.3, 0.3333333333333333, 0.13333333333333333, 0.06666666666666667]","[0, 5, 0, 0, 0, 0, 0, 0]","[1, 5, 0.2857142857142857, 0.35714285714285715, 0.5102040816326531, 0.3125, 0.10204081632653061, 0.30612244897959184]","[0, 6, 0.25, 0.25, 0.25, 0.3333333333333333, 0.0, 0.5]","[1, 8, 0.3488372093023256, 0.37777777777777777, 0.4418604651162791, 0.25, 0.09302325581395349, 0.09302325581395349]"
17,2019-04-13,20190413HHWO0,"[0, -1, 0.1, 0.3076923076923077, 0.1, 0.2, 0.1, 0.1]","[0, 7, 0.11764705882352941, 0.30434782608695654, 0.11764705882352941, 0.0, 0.17647058823529413, 0.058823529411764705]","[0, -1, 0.3888888888888889, 0.46774193548387094, 0.5185185185185185, 0.5, 0.18518518518518517, 0.16666666666666666]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.2, 0.19607843137254902, 0.24, 0.2222222222222222, 0.08, 0.08]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.28, 0.35714285714285715, 0.28, 0.25, 0.04, 0.04]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.13793103448275862, 0.23529411764705882, 0.13793103448275862, 0.14285714285714285, 0.06896551724137931, 0.034482758620689655]","[1, 1, 0.24285714285714285, 0.3291139240506329, 0.35714285714285715, 0.26666666666666666, 0.12857142857142856, 0.07142857142857142]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3225806451612903, 0.44155844155844154, 0.5161290322580645, 0.24, 0.20967741935483872, 0.20967741935483872]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.32, 0.5, 0.58, 0.26666666666666666, 0.28, 0.2]","[1, 2, 0.23809523809523808, 0.3717948717948718, 0.30158730158730157, 0.29411764705882354, 0.12698412698412698, 0.06349206349206349]","[0, 2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 5, 0.3018867924528302, 0.36666666666666664, 0.5471698113207547, 0.3125, 0.11320754716981132, 0.3018867924528302]","[1, 9, 0.4, 0.4, 0.4, 0.3333333333333333, 0.2, 0.4]","[0, -1, 0.3488372093023256, 0.37777777777777777, 0.4418604651162791, 0.25, 0.09302325581395349, 0.09302325581395349]"
18,2019-04-14,20190414HHWO0,"[0, 7, 0.18181818181818182, 0.35714285714285715, 0.2727272727272727, 0.3333333333333333, 0.18181818181818182, 0.18181818181818182]","[0, 5, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.05555555555555555]","[0, -1, 0.3888888888888889, 0.46774193548387094, 0.5185185185185185, 0.5, 0.18518518518518517, 0.16666666666666666]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.18867924528301888, 0.2, 0.22641509433962265, 0.21052631578947367, 0.07547169811320754, 0.09433962264150944]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.2962962962962963, 0.3870967741935484, 0.2962962962962963, 0.3333333333333333, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.12121212121212122, 0.21052631578947367, 0.12121212121212122, 0.1111111111111111, 0.06060606060606061, 0.030303030303030304]","[1, 1, 0.25675675675675674, 0.34523809523809523, 0.3783783783783784, 0.23529411764705882, 0.14864864864864866, 0.06756756756756757]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3283582089552239, 0.43902439024390244, 0.5074626865671642, 0.2857142857142857, 0.208955223880597, 0.22388059701492538]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.32, 0.5, 0.58, 0.26666666666666666, 0.28, 0.2]","[1, 2, 0.22388059701492538, 0.3614457831325301, 0.2835820895522388, 0.2631578947368421, 0.13432835820895522, 0.05970149253731343]","[0, -1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 3, 0.3333333333333333, 0.390625, 0.5614035087719298, 0.3888888888888889, 0.10526315789473684, 0.2982456140350877]","[1, 7, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.25, 0.1111111111111111, 0.2222222222222222]","[1, 9, 0.34782608695652173, 0.375, 0.43478260869565216, 0.21428571428571427, 0.08695652173913043, 0.08695652173913043]"
19,2019-04-16,20190416WOSS0,"[0, -1, 0.18181818181818182, 0.35714285714285715, 0.2727272727272727, 0.3333333333333333, 0.18181818181818182, 0.18181818181818182]","[1, 7, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.05555555555555555]","[1, 3, 0.3793103448275862, 0.4626865671641791, 0.5, 0.4666666666666667, 0.1896551724137931, 0.15517241379310345]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.19298245614035087, 0.2033898305084746, 0.22807017543859648, 0.2, 0.07017543859649122, 0.08771929824561403]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.2962962962962963, 0.3870967741935484, 0.2962962962962963, 0.3333333333333333, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.10810810810810811, 0.19047619047619047, 0.10810810810810811, 0.1111111111111111, 0.05405405405405406, 0.02702702702702703]","[1, 1, 0.25316455696202533, 0.33707865168539325, 0.3670886075949367, 0.23529411764705882, 0.13924050632911392, 0.06329113924050633]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3472222222222222, 0.4482758620689655, 0.5277777777777778, 0.3225806451612903, 0.19444444444444445, 0.2222222222222222]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.32, 0.5, 0.58, 0.26666666666666666, 0.28, 0.2]","[1, 2, 0.2535211267605634, 0.38636363636363635, 0.3380281690140845, 0.2631578947368421, 0.15492957746478872, 0.056338028169014086]","[0, 2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 5, 0.3225806451612903, 0.37681159420289856, 0.532258064516129, 0.36363636363636365, 0.0967741935483871, 0.2903225806451613]","[1, 9, 0.46153846153846156, 0.46153846153846156, 0.6153846153846154, 0.25, 0.07692307692307693, 0.15384615384615385]","[0, -1, 0.34782608695652173, 0.375, 0.43478260869565216, 0.21428571428571427, 0.08695652173913043, 0.08695652173913043]"
20,2019-04-17,20190417WOSS0,"[0, -1, 0.18181818181818182, 0.35714285714285715, 0.2727272727272727, 0.3333333333333333, 0.18181818181818182, 0.18181818181818182]","[1, 7, 0.18181818181818182, 0.32142857142857145, 0.18181818181818182, 0.25, 0.13636363636363635, 0.09090909090909091]","[1, 3, 0.3709677419354839, 0.4583333333333333, 0.4838709677419355, 0.4375, 0.1935483870967742, 0.14516129032258066]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.18518518518518517, 0.2903225806451613, 0.25925925925925924, 0.25, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.19672131147540983, 0.21875, 0.2459016393442623, 0.18181818181818182, 0.06557377049180328, 0.08196721311475409]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.2962962962962963, 0.3870967741935484, 0.2962962962962963, 0.3333333333333333, 0.037037037037037035, 0.07407407407407407]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 9, 0.125, 0.21739130434782608, 0.125, 0.1, 0.075, 0.025]","[1, 1, 0.2619047619047619, 0.3404255319148936, 0.38095238095238093, 0.2222222222222222, 0.13095238095238096, 0.07142857142857142]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3333333333333333, 0.44565217391304346, 0.5066666666666667, 0.30303030303030304, 0.18666666666666668, 0.21333333333333335]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.32, 0.5, 0.58, 0.26666666666666666, 0.28, 0.2]","[1, 2, 0.25333333333333335, 0.3870967741935484, 0.3466666666666667, 0.23809523809523808, 0.14666666666666667, 0.05333333333333334]","[0, 2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 5, 0.3283582089552239, 0.3783783783783784, 0.5671641791044776, 0.36, 0.11940298507462686, 0.29850746268656714]","[0, 8, 0.4117647058823529, 0.4117647058823529, 0.5294117647058824, 0.2, 0.058823529411764705, 0.11764705882352941]","[1, 8, 0.32, 0.34615384615384615, 0.4, 0.2, 0.08, 0.08]"
