,game_key,pitcher,1,2,3,4,5,6,7,8,9
0,20190323LGHT0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1,20190324LGHT0,"[0, 0, 0, 0]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.25, 0.25, 0.0, 0.0, 0.0]","[0.0, 0.25, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.25, 0.5, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]"
2,20190326HHHT0,"[0, 0, 0, 0]","[0.0, 0.125, 0.0, 0.0, 0.14285714285714285, 0.0]","[0.25, 0.25, 0.375, 0.0, 0.125, 0.0]","[0.42857142857142855, 0.5, 0.42857142857142855, 0.5, 0.0, 0.14285714285714285]","[0.125, 0.125, 0.125, 0.0, 0.125, 0.125]","[0.125, 0.125, 0.25, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0.16666666666666666, 0.2857142857142857, 0.16666666666666666, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.3333333333333333, 0.2, 0.0, 0.0, 0.0]"
3,20190327HHHT0,"[0, 0, 0, 0]","[0.0, 0.15384615384615385, 0.0, 0.0, 0.09090909090909091, 0.0]","[0.23076923076923078, 0.23076923076923078, 0.38461538461538464, 0.0, 0.15384615384615385, 0.0]","[0.4, 0.5384615384615384, 0.4, 0.5, 0.1, 0.2]","[0.09090909090909091, 0.16666666666666666, 0.09090909090909091, 0.0, 0.18181818181818182, 0.09090909090909091]","[0.25, 0.25, 0.3333333333333333, 0.3333333333333333, 0.08333333333333333, 0.0]","[0, 0, 0, 0, 0, 0]","[0.125, 0.36363636363636365, 0.125, 0.0, 0.125, 0.0]","[0.25, 0.25, 0.5, 0.3333333333333333, 0.0, 0.75]","[0.2222222222222222, 0.3, 0.4444444444444444, 0.0, 0.1111111111111111, 0.1111111111111111]"
4,20190328HHHT0,"[6.75, 3.0, 0.25, 1.3333333333333333]","[0.14285714285714285, 0.3333333333333333, 0.21428571428571427, 0.0, 0.14285714285714285, 0.0]","[0.18181818181818182, 0.4375, 0.2727272727272727, 0.0, 0.18181818181818182, 0.0]","[0.38461538461538464, 0.5555555555555556, 0.38461538461538464, 0.3333333333333333, 0.15384615384615385, 0.15384615384615385]","[0.13333333333333333, 0.23529411764705882, 0.2, 0.0, 0.26666666666666666, 0.06666666666666667]","[0.35294117647058826, 0.35294117647058826, 0.47058823529411764, 0.4, 0.058823529411764705, 0.0]","[0, 0, 0, 0, 0, 0]","[0.2222222222222222, 0.2222222222222222, 0.5, 0.14285714285714285, 0.16666666666666666, 0.1111111111111111]","[0.3333333333333333, 0.3333333333333333, 0.5555555555555556, 0.42857142857142855, 0.1111111111111111, 0.8888888888888888]","[0.21428571428571427, 0.26666666666666666, 0.42857142857142855, 0.14285714285714285, 0.07142857142857142, 0.14285714285714285]"
5,20190329HTKT0,"[1.5, 1.0, 8.0, 6.0]","[0.23529411764705882, 0.3157894736842105, 0.4117647058823529, 0.125, 0.058823529411764705, 0.11764705882352941]","[0.26666666666666666, 0.47619047619047616, 0.5333333333333333, 0.14285714285714285, 0.26666666666666666, 0.06666666666666667]","[0.3125, 0.5, 0.3125, 0.25, 0.1875, 0.125]","[0.21052631578947367, 0.2857142857142857, 0.47368421052631576, 0.14285714285714285, 0.2631578947368421, 0.21052631578947367]","[0.2857142857142857, 0.2857142857142857, 0.38095238095238093, 0.3333333333333333, 0.047619047619047616, 0.0]","[0, 0, 0, 0, 0, 0]","[0.22727272727272727, 0.22727272727272727, 0.5909090909090909, 0.14285714285714285, 0.18181818181818182, 0.18181818181818182]","[0.3, 0.46153846153846156, 0.5, 0.42857142857142855, 0.1, 0.8]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
6,20190330HTKT0,"[12.6, 2.4, 0.5, 5.0]","[0, 0, 0, 0, 0, 0]","[0.24, 0.2692307692307692, 0.56, 0.2222222222222222, 0.16, 0.2]","[0.3, 0.46153846153846156, 0.3, 0.25, 0.2, 0.1]","[0.17391304347826086, 0.24, 0.391304347826087, 0.14285714285714285, 0.21739130434782608, 0.17391304347826086]","[0.32, 0.32, 0.4, 0.3333333333333333, 0.08, 0.0]","[0.21052631578947367, 0.4, 0.42105263157894735, 0.14285714285714285, 0.21052631578947367, 0.05263157894736842]","[0.19047619047619047, 0.2608695652173913, 0.3333333333333333, 0.125, 0.047619047619047616, 0.09523809523809523]","[0.3076923076923077, 0.4117647058823529, 0.46153846153846156, 0.375, 0.07692307692307693, 0.6923076923076923]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]"
7,20190331HTKT0,"[0.0, 0.5, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0.16, 0.2222222222222222, 0.28, 0.1111111111111111, 0.04, 0.08]","[0.2916666666666667, 0.43333333333333335, 0.2916666666666667, 0.25, 0.16666666666666666, 0.08333333333333333]","[0.23076923076923078, 0.3103448275862069, 0.46153846153846156, 0.14285714285714285, 0.23076923076923078, 0.15384615384615385]","[0.2857142857142857, 0.3103448275862069, 0.35714285714285715, 0.2857142857142857, 0.07142857142857142, 0.03571428571428571]","[0.21428571428571427, 0.26666666666666666, 0.5, 0.2, 0.14285714285714285, 0.17857142857142858]","[0.21739130434782608, 0.3793103448275862, 0.391304347826087, 0.2222222222222222, 0.17391304347826086, 0.08695652173913043]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.2, 0.0, 0.0, 0.0, 0.0]"
8,20190402HTSS0,"[3.0, 1.8333333333333333, 0.75, 6.0]","[0, 0, 0, 0, 0, 0]","[0.1935483870967742, 0.2647058823529412, 0.45161290322580644, 0.2, 0.12903225806451613, 0.16129032258064516]","[0.3103448275862069, 0.42857142857142855, 0.3103448275862069, 0.2222222222222222, 0.1724137931034483, 0.06896551724137931]","[0.2413793103448276, 0.3333333333333333, 0.4482758620689655, 0.2222222222222222, 0.20689655172413793, 0.20689655172413793]","[0.25, 0.2727272727272727, 0.3125, 0.2222222222222222, 0.0625, 0.03125]","[0.19230769230769232, 0.3333333333333333, 0.34615384615384615, 0.2222222222222222, 0.15384615384615385, 0.11538461538461539]","[0.14814814814814814, 0.28125, 0.25925925925925924, 0.1111111111111111, 0.1111111111111111, 0.07407407407407407]","[0.3125, 0.42857142857142855, 0.4375, 0.375, 0.0625, 0.5625]","[0.16666666666666666, 0.3181818181818182, 0.2777777777777778, 0.0, 0.1111111111111111, 0.0]"
9,20190403HTSS0,"[4.263157894736842, 1.2631578947368423, 1.4, 3.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0.18181818181818182, 0.3076923076923077, 0.2727272727272727, 0.3333333333333333, 0.09090909090909091, 0.045454545454545456]","[0.36363636363636365, 0.475, 0.3939393939393939, 0.2, 0.18181818181818182, 0.06060606060606061]","[0.22580645161290322, 0.3684210526315789, 0.41935483870967744, 0.18181818181818182, 0.22580645161290322, 0.1935483870967742]","[0.24324324324324326, 0.2631578947368421, 0.32432432432432434, 0.2727272727272727, 0.05405405405405406, 0.05405405405405406]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.14285714285714285, 0.25, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0]","[0.1724137931034483, 0.3055555555555556, 0.3448275862068966, 0.1111111111111111, 0.13793103448275862, 0.10344827586206896]"
